A;Exp;Cdef;Adef;Xdef;Bdef;Dcomp;B;Fit;Diff
1216;1.03801276923077;0.251742915756697;0.313931137334488;0.05275588707342;0.206399605006464;0.03791090628;;0.702578940971474;0.335433828259296
1217;1.04173430769231;0.250808602287877;0.313094333170515;0.052775785877832;0.204137133758267;0.038187404;;0.700763940531107;0.340970367161201
1218;1.045582;0.249366228532711;0.312947277890174;0.052634252746908;0.200451496812788;0.03846390168;;0.698876739705718;0.346705260294282
1219;1.04949276923077;0.245774004779371;0.311183681240317;0.05351853797586;0.197014175491032;0.0387403994;;0.69511313009544;0.35437963913533
1220;1.05384507692308;0.243615195277507;0.310066009994993;0.053020971261396;0.193602923068661;0.03901689708;;0.690729748794792;0.363115328128285
1221;1.05901738461538;0.240944615925305;0.308952646807403;0.05178255288192;0.190015798277225;0.039078341;;0.684357633177289;0.374659751438096
1222;1.06494661538462;0.237229825964802;0.305768067699849;0.052215192858924;0.18622211364083;0.03913978496;;0.678005086152484;0.386941529232132
1223;1.07062353846154;0.236058089950944;0.302574660035249;0.051426210590208;0.182247330427662;0.03920122888;;0.671742637170134;0.398880901291405
1224;1.07585261538462;0.233062569389171;0.299531286339443;0.051865364144304;0.178092156502719;0.0392626728;;0.666277712651166;0.40957490273345
1225;1.08134030769231;0.231808025580445;0.294737983712509;0.051819182866188;0.172742522456527;0.03932411676;;0.659658173396582;0.421682134295726
1226;1.08745876923077;0.229959402627989;0.29137103509643;0.050772133792656;0.166896194154648;0.03938556068;;0.652011808819374;0.435446960411396
1227;1.09357092307692;0.226105584847513;0.28546165711107;0.049534007823828;0.16068721475019;0.0394470046;;0.639181423317347;0.454389499759577
1228;1.09893246153846;0.221343625847639;0.278555868246606;0.048345636778596;0.154047370796912;0.03950844856;;0.624446354476098;0.474486107062364
1229;1.10372;0.214987511994462;0.276775412104225;0.0479865005244;0.150643820154323;0.03956989248;;0.615413466357909;0.488306533642091
1230;1.10850753846154;0.210542950297137;0.279348795499204;0.047439341152992;0.149041665859695;0.0396313364;;0.612705307652245;0.495802230809294
1231;1.11304276923077;0.208520042992559;0.279652903689384;0.047040650808048;0.148569459793192;0.03966205836;;0.610219538666977;0.502823230563792
1232;1.11752123076923;0.207642615856609;0.278915395363566;0.046734973266924;0.148107214243285;0.03969278032;;0.607919497290379;0.509601733478852
1233;1.122498;0.205724438118275;0.276401472435482;0.046698050872008;0.148097848176854;0.03972350232;;0.603162159541321;0.519335840458679
1234;1.127664;0.204099402604583;0.272382323019354;0.047445156298512;0.148027021844029;0.03975422428;;0.598610270522896;0.529053729477104
1235;1.13194692307692;0.203812094260945;0.269608647127901;0.047524264243812;0.148815021739501;0.03978494624;;0.595430134589261;0.536516788487663
1236;1.13521430769231;0.206166777347098;0.269895790248528;0.047600821508508;0.14818088840377;0.0398156682;;0.598253789637495;0.536960518054813
1237;1.13817261538462;0.207248536610851;0.272383226861712;0.048038952097728;0.148789091458247;0.03984639016;;0.60294799035419;0.535224625030426
1238;1.14075246153846;0.207015114985786;0.272642448077369;0.04855885421454;0.149167693350587;0.03987711212;;0.604039516299972;0.53671294523849
1239;1.14226;0.205115399012909;0.272215696075653;0.048831946627896;0.150410057406484;0.03990783412;;0.60221655795192;0.54004344204808
1240;1.14231046153846;0.205071306526759;0.272531717732122;0.049954074851556;0.151229638191257;0.03993855608;;0.604764345735205;0.537546115803257
1241;1.14123184615385;0.204906273034306;0.270278452253527;0.049125165066216;0.150510839885064;0.03993855608;;0.600462900645618;0.540768945508228
1242;1.13901153846154;0.204236096503348;0.269221517412103;0.050340322155024;0.150189606054905;0.03993855608;;0.601060409966709;0.537951128494829
1243;1.13540984615385;0.201816984406652;0.268762535447684;0.05049546773382;0.149301558052769;0.03993855608;;0.598446708866744;0.536963137287102
1244;1.13129723076923;0.20166778740247;0.267736288114341;0.04991463460728;0.147523925806181;0.03993855608;;0.596006973542806;0.535290257226425
1245;1.12794153846154;0.200088135807232;0.267629706817524;0.049981770722124;0.147118085233867;0.03993855608;;0.594444354750756;0.533497183710782
1246;1.12527969230769;0.199415042028434;0.270299194276863;0.049277581636428;0.147264703383469;0.03993855608;;0.59529931900584;0.529980373301853
1247;1.12262415384615;0.197998340177192;0.271588598145188;0.048213492674868;0.147114302276999;0.03993855608;;0.593172783486635;0.529451370359519
1248;1.11952076923077;0.19807631416738;0.273457233637241;0.048973447163772;0.146435453658168;0.03993855608;;0.596826165495888;0.522694603734881
1249;1.11629123076923;0.197381549404632;0.277601792468016;0.049480727674932;0.146576716686648;0.03993855608;;0.601704976469313;0.514586254299918
1250;1.11293553846154;0.19716921482221;0.280526565179925;0.048736334959488;0.145952360926344;0.03993855608;;0.603221106439103;0.509714432022436
1251;1.10957984615385;0.197117037514982;0.279498243644248;0.048372796484244;0.145986779938586;0.03992319508;;0.601310698492143;0.508269147661704
1252;1.10659630769231;0.196217814616043;0.283426713337687;0.047846201989968;0.146302088097134;0.03990783412;;0.603679603267435;0.502916704424873
1253;1.10424984615385;0.196423314626462;0.287563666759906;0.048122997956604;0.146367057125912;0.03989247312;;0.608989343975566;0.49526050217828
1254;1.10253415384615;0.197137083298071;0.29224815359086;0.049076677097964;0.146294775954522;0.03987711212;;0.616763406443945;0.485770747402209
1255;1.10144292307692;0.198586625393798;0.29785374204841;0.048815458966116;0.146981939633351;0.03986175116;;0.623856659579281;0.477586263497642
1256;1.10111492307692;0.199041008565765;0.303558679132629;0.048064747299084;0.147678111028291;0.03984639016;;0.629085050209825;0.472029872867098
1257;1.10160061538462;0.198267685871521;0.310922386466088;0.047523208211496;0.14868367780151;0.0398310292;;0.635328727407211;0.466271887977405
1258;1.10259723076923;0.198081982086117;0.316278167445015;0.048265018359876;0.149516908633735;0.0398156682;;0.642518002995386;0.460079227773846
1259;1.10428138461538;0.198554660446601;0.325891949127036;0.048340633674924;0.148861741553753;0.0398003072;;0.653717071836188;0.450564312779197
1260;1.10717030769231;0.19733170601861;0.336551816323379;0.048321677056356;0.147689736845463;0.03978494624;;0.664182058087039;0.442988249605269
1261;1.11144061538462;0.196038612248759;0.351173233585944;0.048414169756584;0.145767846723506;0.03978494624;;0.679157508706466;0.43228310667815
1262;1.11634169230769;0.197543873409416;0.3716440906953;0.048482605185624;0.14456520103506;0.03978494624;;0.703317583545494;0.413024108762199
1263;1.12092738461538;0.197716324800505;0.392176694915465;0.049000688120844;0.144046174051426;0.03978494624;;0.727112065449204;0.393815319166181
1264;1.12488230769231;0.197222392205762;0.413585140405533;0.048592544031;0.144655870039105;0.03978494624;;0.749351134713848;0.37553117297846
1265;1.12852184615385;0.198640177729137;0.432438923753898;0.049814409794796;0.144771356323655;0.03978494624;;0.773951813448018;0.354570032705829
1266;1.13247676923077;0.198660473684976;0.452068987947681;0.051288202448388;0.144381391220905;0.03978494624;;0.798512765324201;0.333964003906568
1267;1.13636861538462;0.198598711134847;0.470332849354519;0.05159959782228;0.14493346957583;0.03978494624;;0.819164041069379;0.317204574315237
1268;1.13956661538462;0.199019087409065;0.489716030682093;0.05154354024462;0.145220858130858;0.03978494624;;0.840793801648608;0.298772813736008
1269;1.14188153846154;0.199874467994602;0.507635469568295;0.051302691892008;0.145066677978377;0.03978494624;;0.860878868303743;0.281002670157795
1270;1.14374861538462;0.200427413083251;0.525871728376296;0.05168716867026;0.145248119986278;0.03978494624;;0.882260651637697;0.261487963746918
1271;1.14486507692308;0.199784658436115;0.541078600513352;0.053403027739236;0.145452875477991;0.03978494624;;0.901777174479274;0.243087902443803
1272;1.14502907692308;0.200923512407584;0.559700606235595;0.05381924500836;0.145349151166353;0.03978494624;;0.924232669283459;0.220796407639618
1273;1.14425323076923;0.201700127301455;0.574313035931811;0.053778034238868;0.145166535322159;0.03978494624;;0.941000535304183;0.203252695465048
1274;1.14246184615385;0.202432441949004;0.588974394786426;0.054114916578336;0.144731664173427;0.03978494624;;0.958534109370745;0.183927736783101
1275;1.13916292307692;0.202299456384882;0.602231152360433;0.054819430433532;0.144976731323985;0.03978494624;;0.974392584848422;0.164770338228502
1276;1.13415461538462;0.201984767955327;0.611488970793935;0.056297608774452;0.145805107914393;0.03978494624;;0.987217853377561;0.146936762007055
1277;1.12832630769231;0.20092830564371;0.619599069086298;0.0563815086642;0.145708853772933;0.03978494624;;0.995250298967037;0.133076008725271
1278;1.12231507692308;0.202421230890567;0.630313609732604;0.055936328332968;0.145234769771146;0.03978494624;;1.00763885826237;0.11467621866071
1279;1.11572984615385;0.203308368048456;0.637021764839154;0.05624117753472;0.144534193448331;0.03978494624;;1.01651466444097;0.099215181712881
1280;1.10813538461539;0.202706871620764;0.64185197758117;0.057503750734332;0.144923960256179;0.03978494624;;1.02375154842871;0.0843838361866702
1281;1.10028861538462;0.202955130272451;0.643594299816217;0.056388347246988;0.145030260663383;0.03989247312;;1.02368555456427;0.0766030608203498
1282;1.09250492307692;0.203810844011871;0.64376236299375;0.05774325064398;0.144844262073289;0.04;;1.02743594459296;0.0650689784839671
1283;1.08421661538462;0.204311820168138;0.642519974378319;0.058465064439;0.144778639496961;0.04010752688;;1.02801392086229;0.0562026945223271
1284;1.07504523076923;0.204688521320571;0.639409215500929;0.058749933584916;0.144450011975593;0.04021505376;;1.02553852554143;0.0495067052278053
1285;1.06549538461538;0.203727660650541;0.635664497473809;0.058458014460792;0.144259171455638;0.04032258064;;1.01987463679332;0.0456207478220692
1286;1.05581938461538;0.205035091101515;0.629694010346143;0.059928801992676;0.144637976857355;0.04043010752;;1.01755610646762;0.0382632781477608
1287;1.04588476923077;0.204227344759829;0.621846643705604;0.059491694840724;0.144392194454624;0.0405376344;;1.00724204251744;0.0386427267133276
1288;1.03620876923077;0.205231380206144;0.613085568405446;0.058901911539156;0.143754431554502;0.04064516128;;0.997429328530447;0.0387794407003226
1289;1.02773123076923;0.204144411571249;0.603634158397906;0.060269680059876;0.143573793879391;0.04075268816;;0.988681345928698;0.0390498848405334
1290;1.02006738461538;0.206129269874875;0.591429389639089;0.060737780378556;0.143989182590227;0.04086021504;;0.978177159234985;0.0418902253803997
1291;1.01196830769231;0.205439130541961;0.58086748826786;0.06103439389818;0.144005845590384;0.04104454684;;0.966462155432967;0.0455061522593407
1292;1.00342138461538;0.204966077229691;0.569144570487645;0.060727969032912;0.142918886219547;0.04122887864;;0.952481042831924;0.0509403417834605
1293;0.994943846153846;0.204202423374156;0.555318739216237;0.061451212286124;0.144563129439964;0.04141321044;;0.937955461084265;0.0569883850695816
1294;0.986144615384616;0.204019386049167;0.541649270097652;0.061713421260192;0.143418336325347;0.04159754224;;0.923260425676967;0.0628841897076481
1295;0.976273076923077;0.204357454259341;0.526830591171817;0.062528166371412;0.143075565554087;0.04178187404;;0.908927437291164;0.0673456396319126
1296;0.966149230769231;0.204123073741182;0.512833133498197;0.062358320189772;0.143032162001178;0.04196620584;;0.892956160968743;0.0731930698004878
1297;0.957104;0.204190254037299;0.499833257063659;0.062133683385816;0.142471197890921;0.04215053764;;0.878274203578955;0.0788297964210452
1298;0.948998615384616;0.202615937206914;0.484850929882577;0.06401511655938;0.14224965874189;0.04233486944;;0.863982193196509;0.0850164221881065
1299;0.941082461538462;0.202218106599259;0.470394862339184;0.062883631667376;0.142612736707197;0.04251920124;;0.845419718507114;0.0956627430313483
1300;0.933103230769231;0.201254746045755;0.454869627825708;0.06343600530168;0.142683005960262;0.04270353304;;0.828483347257394;0.104619883511837
1301;0.925187076923077;0.201305089777277;0.441121711756855;0.065644005663;0.142553703634135;0.04303635432;;0.817826984035817;0.10736009288726
1302;0.917144769230769;0.200794028032609;0.426341592265277;0.065329296459228;0.141932882418897;0.04336917564;;0.80042837244287;0.116716396787899
1303;0.908345538461539;0.199841502971081;0.414610483896518;0.065828422539684;0.141761298665941;0.04370199692;;0.787569880336619;0.12077565812492
1304;0.898915538461539;0.19789907015484;0.400670890802896;0.066619906596432;0.14221181425402;0.04403481824;;0.771876863230889;0.127038675230649
1305;0.88929;0.197428100591026;0.386166851375737;0.067243525919784;0.142456291734346;0.04436763952;;0.756698688943905;0.132591311056095
1306;0.879733846153846;0.195118802038003;0.372410585065274;0.068349150420336;0.14228909436891;0.04470046084;;0.741468746450476;0.13826509970337
1307;0.870619230769231;0.194608865763372;0.359922875022773;0.070093761156;0.142311470550816;0.04503328212;;0.730711550600422;0.139907680168809
1308;0.862696769230769;0.191970042368847;0.34663936526001;0.071485473337632;0.142272404282451;0.04536610344;;0.716244290830122;0.146452478400648
1309;0.855726769230769;0.19127594452854;0.334738651902858;0.072854752567968;0.142374895081026;0.04569892472;;0.70519796675762;0.150528802473149
1310;0.848062923076923;0.190514332623558;0.323858707461341;0.073545800416812;0.142700038174228;0.04603174604;;0.693850511664657;0.154212411412266
1311;0.838689692307692;0.187117648685948;0.30992044438076;0.075522536314416;0.14258794376091;0.04675371224;;0.679075210133616;0.159614482174076
1312;0.828244153846154;0.186771828808579;0.298072383059753;0.076609951520544;0.142654755816957;0.04747567844;;0.667871353215396;0.160372800630758
1313;0.818309538461539;0.183721881228854;0.28610460382715;0.078598756797552;0.143340448434409;0.04819764464;;0.655634459033823;0.162675079427715
1314;0.809377846153846;0.180030637625912;0.27733666795149;0.080518427977752;0.144507590934324;0.04891961084;;0.646137828328055;0.163240017825791
1315;0.800950769230769;0.179992838183036;0.265561309932948;0.083611964225844;0.145056670531503;0.04964157708;;0.639334207560966;0.161616561669803
1316;0.792845384615385;0.177427655319519;0.255899555723398;0.084365583701832;0.145506529385407;0.05036354328;;0.627648334018921;0.165197050596464
1317;0.785364461538462;0.173497738307791;0.244152757578328;0.08733605616522;0.146254525131222;0.05108550948;;0.616737883974392;0.16862657756407
1318;0.778451230769231;0.170551728592831;0.23405116818456;0.090521013256092;0.147520898368823;0.05180747568;;0.609050040108031;0.1694011906612
1319;0.771727230769231;0.168540364885899;0.22399574234608;0.093480033992616;0.148410913531706;0.05252944188;;0.601895749451819;0.169831481317412
1320;0.764561692307692;0.165254327991345;0.215627806283379;0.096995879004672;0.150644310314987;0.05325140808;;0.596436672912405;0.168125019395287
1321;0.757206923076923;0.161139540693596;0.207210727976936;0.101586940171848;0.153253572115391;0.05391705068;;0.592245221811921;0.164961701265002
1322;0.750167538461539;0.157967401858494;0.19714423972601;0.104656532995224;0.155825430340769;0.05458269328;;0.584139131547553;0.166028406913985
1323;0.743632769230769;0.15492995676951;0.188753540869916;0.109309207306176;0.159744583215597;0.05524833588;;0.581177266338769;0.162455502892
1324;0.737287230769231;0.151720060289437;0.178900056847083;0.114998794575516;0.16202959895737;0.05591397848;;0.57850771197226;0.158779518796971
1325;0.731194;0.146289549959466;0.170840909770703;0.119475823620636;0.167273627570017;0.05657962108;;0.573166197948511;0.158027802051489
1326;0.725542307692308;0.143179423232569;0.164189555104964;0.124528617498528;0.172609768003011;0.05724526368;;0.572845168845085;0.152697138847222
1327;0.720206;0.138646385206963;0.156436963159505;0.1313454010491;0.179385047953645;0.05791090628;;0.573417846780618;0.146788153219382
1328;0.716314153846154;0.135170018482495;0.148180395410552;0.136015602520428;0.189581016788496;0.05857654888;;0.570199658474958;0.146114495371196
1329;0.716150153846154;0.130173053225249;0.139872132256326;0.1403685606411;0.204159360748245;0.05924219152;;0.564769519989408;0.151380633856746
1330;0.720023076923077;0.12617378980249;0.132558418864214;0.150582657784068;0.223401965378488;0.05990783412;;0.573153366121261;0.146869710801816
1331;0.724015846153846;0.119403342545619;0.125595296523701;0.179879710720104;0.24752182967675;0.05499231952;;0.617317590161899;0.106698255991948
1332;0.721833384615385;0.109297140401885;0.119865203781386;0.236196;0.257126473844073;0.05007680492;;0.713540864561411;0.00829252005397429
1333;0.708732307692308;0.0942059339629178;0.112951490202233;0.241531632682992;0.233743272064449;0.04516129032;;0.701515838551359;0.0072164691409492
1334;0.682706769230769;0.0785631162801836;0.105999749580298;0.17565743464992;0.191059956511878;0.04024577572;;0.546477710118352;0.136229059112418
1335;0.644753384615385;0.0675002627612373;0.0949523277849984;0.106570843707204;0.142760933683995;0.03533026112;;0.385089510739144;0.259663873876241
1336;0.599737907692308;0.0564925873931669;0.0806520906467164;0.058570471155528;0.0978367910107613;0.03041474656;;0.262350829415611;0.337387078276697
1337;0.553712569230769;0.052494156855115;0.0681836329614429;0.03339329245866;0.0677564981625322;0.02549923196;;0.194282738030022;0.359429831200747
1338;0.510021076923077;0.0531799203162698;0.0594512243993092;0.023432486473584;0.0507271149318662;0.02058371736;;0.165441240102678;0.344579836820399
1339;0.472573569230769;0.0540560547905668;0.0518972498806548;0.017051770340172;0.0390592631518103;0.01566820276;;0.145246570339631;0.327326998891138
1340;0.445345153846154;0.0574158563804916;0.0417562557926479;0.01342040517126;0.0305066622297844;0.01075268816;;0.130188548094924;0.31515660575123
1341;0.426883169230769;0.0604086262713674;0.0331061387296133;0.01166981017374;0.0237468515990395;0.009984639;;0.120164999221422;0.306718170009347
1342;0.414413492307692;0.073421747254882;0.0223444978537806;0.01040001339186;0.0183483984778126;0.00921658988;;0.118800721677761;0.295612770629932
1343;0.406043815384615;0.152800027775387;0.0118841467765022;0.009114489263124;0.0141627591267093;0.00844854072;;0.184101567755787;0.221942247628828
1344;0.397926446153846;0.383761799465601;0.00992032136264574;0.007827696525672;0.0115321666466641;0.00768049156;;0.410329546015855;-0.0124030998620087
1345;0.387348446153846;0.341812307842107;0.00852884317780674;0.00653943701106;0.0101065162519786;0.0069124424;;0.364272909359814;0.0230755367940318
1346;0.375004292307692;0.119301780399965;0.00708685475420488;0.005251648471272;0.00926205126760392;0.00614439324;;0.137600617572135;0.237403674735558
1347;0.364110276923077;0.0529844640963478;0.00618203452153227;0.003968603219556;0.00856460522318488;0.00537634408;;0.0677219085091453;0.296388368413932
1348;0.357694723076923;0.0295860471429773;0.00525083870108544;0.003709517937588;0.00745792238982352;0.00460829492;;0.0427810055893473;0.314913717487576
1349;0.356450846153846;0.0193963524563579;0.00544083357480051;0.004189723301268;0.00692739357764878;0.00384024576;;0.0337607159911744;0.322690130162672
1350;0.358866061538462;0.0128545139188246;0.00503926426920046;0.002213323510572;0.00546600490851039;0.00307219664;;0.0228243516360891;0.336041709902372
1351;0.362604630769231;0.00965585308419131;0.00501985676524328;0.002112375702132;0.00543773521092366;0.00276497696;;0.0194024469302229;0.343202183839008
1352;0.366785369230769;0.00878271084809118;0.00416146853676396;0.003912720899328;0.0060474129479404;0.00245775728;;0.0211857680371875;0.345599601193582
1353;0.3709024;0.00846036664065193;0.00321425397743875;0.005027771746044;0.00499678775018817;0.00215053764;;0.0220515895079226;0.348850810492078
1354;0.374262507692308;0.00666009156979366;0.0026442770814419;0.003169949197032;0.00461175148521828;0.00184331796;;0.0159086947534438;0.358353812938864
1355;0.377685061538462;0.00590759406661624;0.0033252521278285;0.002211666595632;0.00439229479477268;0.00153609832;;0.0139887045984916;0.36369635693997
1356;0.381549153846154;0.0044348221709842;0.00374051425888943;0.002225083945608;0.00414786887981107;0.00122887864;;0.0129995557469786;0.368549598099175
1357;0.384214153846154;0.00424511316288259;0.0028176912117357;0.001477060189056;0.00426502017524254;9.21659E-4;;0.0102986938739039;0.37391545997225
1358;0.381833630769231;0.00342250336354727;0.00349900809593705;0.002332045304208;0.00428423175012453;6.1443932E-4;;0.011935502877494;0.369898127891737
1359;0.372766323076923;0.00392810433497282;0.00246784048685384;0.002012241825108;0.00417839876267803;3.0721968E-4;;0.010667212520728;0.362099110556195
1360;0.359976846153846;0.00389869459200421;0.00160016147995178;0.003916401777792;0.00408747931897918;-1.073272E-14;;0.0134916757755352;0.346485170378311
1361;0.346998138461539;0.00436131994186489;0.00301513827856479;0.002078458428924;0.00475124173699712;0;;0.0118348889061342;0.335163249555404
1362;0.336542507692308;0.00397287173434051;0.00287433521829316;6.74164322568E-4;0.00554389598607134;0;;0.00848296911959898;0.328059538572709
1363;0.330691492307692;0.00275291630597283;0.00251970520162843;-1.22204739852E-4;0.00582964618197984;0;;0.0052801825480601;0.325411309759632
1364;0.326795230769231;0.00285142658994894;0.00340376345433213;1.21584016764E-4;0.00707568108352881;0;;0.00683873442324228;0.319956496345989
1365;0.321889738461539;0.00168033106750509;0.00302179478139814;-1.68318465912E-4;0.00837395112071604;0;;0.00466766839521905;0.31722207006632
1366;0.316415923076923;0.00223557627023231;0.00306671330027603;-4.51407402576E-4;0.00825445548416943;0;;0.00470614609538394;0.311709776981539
1367;0.311572876923077;0.00198229449394677;0.00445349652620172;3.0170023668E-4;0.00743222386302053;0;;0.00748454114612866;0.304088335776948
1368;0.309505215384615;0.00148392025721339;0.0042647602079063;-5.0794185996E-5;0.00676383461224134;0;;0.00607356811391833;0.303431647270697
1369;0.309582169230769;0.00177194715599702;0.00445210020563639;5.57263600092E-4;0.00567359504684864;0;;0.00778378458238105;0.301798384648388
1370;0.306441569230769;0.00154726252224944;0.00373440109149044;-9.29310563844E-4;0.00550771998539973;0;;0.00379648259520093;0.302645086635568
1371;0.297308661538462;0.00175617029120633;0.00278165146336822;-3.90994843068E-4;0.00448510115423965;0;;0.00403399721477537;0.293274664323686
1372;0.284012046153846;9.946057162041E-4;0.00301556444924909;0.001079928737712;0.00364823003898103;0;;0.0064715840858021;0.277540462068044
1373;0.267940046153846;0.00134522067372393;0.00338549347847037;0.0015829796871;0.002702841930044;0;;0.00823522287424133;0.259704823279605
1374;0.252688046153846;0.00220178143537853;0.00282430651377782;0.001119191362596;0.00116866266426449;0;;0.00754690132572613;0.24514114482812
1375;0.241409892307692;0.00172049393599083;0.00218337155508234;-7.5940320744E-4;0.00194124060466262;0;;0.00260339623170141;0.238806496075991
1376;0.232591107692308;0.00142786066230007;0.00189115751832167;-0.001288043631468;0.00214189071112878;0;;9.3204666951791E-4;0.23165906102279
1377;0.225538476923077;6.704260890327E-4;0.00176388183658363;-7.7348048904E-5;0.0018228914284142;0;;0.00245600001146669;0.22308247691161
1378;0.219432;0.00108877762359967;0.0016795515420809;8.1667601352E-5;0.00145301103543945;0;;0.00309961952259266;0.216332380477407
1379;0.213703353846154;8.18849217312126E-4;0.00183406416563484;-6.77051346276E-4;9.45415774624585E-4;0;;0.00148221710695846;0.212221136739195
1380;0.208227015384615;5.49429147300033E-4;0.00268551649841528;-6.74664113304E-4;0.0011408020132832;0;;0.00215416906894884;0.206072846315667
1381;0.202182984615385;9.70496930961558E-4;0.00129014161999307;-6.7095371034E-4;0.00118092609586863;0;;0.00104774529227394;0.201135239323111
1382;0.195445107692308;8.16463048725324E-4;-3.01352243503367E-6;-6.7401953442E-4;0.00139476592750899;0;;-5.34890894793213E-4;0.195979998587101
1383;0.188769676923077;0.0013957395876374;6.02599553741567E-4;-6.69559681548E-4;5.19119540567879E-4;0;;7.19479733657118E-4;0.18805019718942
1384;0.182346553846154;0.00129168063188564;0.00108656722299301;-6.74233527996E-4;9.98364858817462E-5;0;;0.00113843752118595;0.181208116324968
1385;0.175986507692308;9.42754186758384E-4;4.81489827916278E-4;-6.7204729782E-4;4.86112202623164E-5;0;;1.2829840182629E-4;0.175858209290481
1386;0.170067369230769;5.36446595336652E-4;0.00126358835380667;-6.77261560716E-4;-2.84112271328336E-4;0;;5.71870663091985E-4;0.169495498567677
1387;0.166734384615385;4.53287206333962E-4;0.00172493421362251;-6.92916159204E-4;-9.66891880182765E-4;0;;9.6488252291072E-4;0.165769502092474
1388;0.166239861538462;7.4298233323314E-4;-1.63632804950477E-4;-7.405512237E-4;-4.69172690437001E-4;0;;-9.18116199612385E-4;0.167157977738074
1389;0.166880092307692;2.07294861596823E-4;4.51955298226851E-5;-6.74723634696E-4;1.46571509019295E-4;0;;-0.00109243732499022;0.167972529632683
1390;0.169791723076923;4.21052416785E-4;1.89522352140634E-4;-6.71475939696E-4;-1.36203973668225E-4;0;;-7.13424875252303E-4;0.170505147952175
1391;0.1727658;0.00124598199980054;7.94505757912367E-5;-6.79451333832E-4;-1.10913914084548E-4;0;;-2.55250344931013E-5;0.172791325034493
1392;0.171702323076923;5.12819715341934E-4;-4.25588079363353E-5;-6.71934396132E-4;-3.27463244946394E-4;0;;-8.77863765652035E-4;0.172580186842575
1393;0.167737938461539;5.74968281409522E-4;3.3049021557719E-4;-6.7243584024E-4;-2.46290524363853E-4;0;;-4.06364161935569E-4;0.168144302623474
1394;0.164845230769231;-3.17471063555646E-4;-5.5247557239651E-4;-7.05995512704E-4;-9.02863629628707E-4;0;;-0.00233718521859981;0.167182415987831
1395;0.165106369230769;4.32524712123504E-4;-0.00154331211320053;-7.32502372608E-4;-7.20201869084556E-4;0;;-0.00273012335761308;0.167836492588382
1396;0.167953661538462;-5.66652957184314E-6;-0.00110878088709047;-7.54373177424E-4;-9.72200940108198E-4;0;;-0.00273407186021936;0.170687733398681
1397;0.173954169230769;5.02723677465009E-4;-8.76842964139267E-5;-6.7184062632E-4;-7.49651486518305E-4;0;;-9.3741030123031E-4;0.174891579532
1398;0.184433769230769;3.53975386078314E-4;-6.32669693717005E-4;-7.1749731312E-4;-0.0011739762144324;0;;-0.00177695590325039;0.18621072513402
1399;0.197183507692308;-0.00118884672353047;-0.00166971099060018;-7.92749831112E-4;-0.00195740344974595;0;;-0.00461102847541466;0.201794536167722
