,wavenumber,experimental,CO2 v3b phase I,13CO2 v3b phase I,v3a,CO2 gas,linear baseline,residue,CO2 gas experimental
1700,2239.04,0.317143,1.53114e-16,0.0,5.36859e-13,0.000775606,0.31588,0.00048717,0.0457015
1701,2240.01,0.301942,2.69946e-16,0.0,7.38405e-13,0.000857726,0.320091,-0.0190067,0.0457967
1702,2240.97,0.317914,4.73649e-16,0.0,1.01351e-12,0.000946891,0.324297,-0.00732987,0.0463632
1703,2241.94,0.300515,8.27588e-16,0.0,1.38868e-12,0.00104362,0.328504,-0.0290326,0.0468295
1704,2242.9,0.328514,1.43996e-15,0.0,1.89942e-12,0.00114834,0.33271,-0.00534485,0.0471101
1705,2243.86,0.311307,2.49493e-15,0.0,2.59345e-12,0.00126151,0.336917,-0.0268712,0.0478588
1706,2244.83,0.315285,4.30714e-15,0.0,3.53607e-12,0.00138369,0.341128,-0.0272268,0.0481275
1707,2245.79,0.332467,7.40031e-15,0.0,4.81132e-12,0.00151509,0.345334,-0.0143825,0.0492336
1708,2246.76,0.309897,1.26615e-14,0.0,6.53508e-12,0.00165625,0.349541,-0.0413002,0.0493499
1709,2247.72,0.345243,2.15843e-14,1.18172e-45,8.86375e-12,0.00180776,0.353752,-0.0103165,0.0507908
1710,2248.69,0.336183,3.66208e-14,4.37236e-44,1.19974e-11,0.00196972,0.357958,-0.0237444,0.0508003
1711,2249.65,0.362699,6.18713e-14,1.77849e-42,1.62107e-11,0.00214269,0.362165,-0.00160801,0.0524995
1712,2250.61,0.351612,1.04095e-13,6.76042e-41,2.18653e-11,0.00232704,0.366371,-0.0170862,0.0526074
1713,2251.58,0.351291,1.74493e-13,2.40212e-39,2.94501e-11,0.00252333,0.370582,-0.0218139,0.0544897
1714,2252.54,0.35932,2.91118e-13,7.91954e-38,3.95846e-11,0.00273146,0.374788,-0.0181999,0.0547405
1715,2253.51,0.351516,4.83656e-13,2.43175e-36,5.31141e-11,0.00295193,0.378995,-0.0304311,0.0567449
1716,2254.47,0.374763,8.00583e-13,6.97814e-35,7.11648e-11,0.00318523,0.383206,-0.0116281,0.0571031
1717,2255.44,0.363106,1.31894e-12,1.85842e-33,9.5155e-11,0.00343107,0.387412,-0.027737,0.0592937
1718,2256.4,0.395606,2.16381e-12,4.60958e-32,1.2701e-10,0.00368984,0.391619,0.000297781,0.0598997
1719,2257.36,0.394919,3.535e-12,1.06485e-30,1.69235e-10,0.00396161,0.395825,-0.00486793,0.0618845
1720,2258.33,0.380116,5.75382e-12,2.29826e-29,2.25171e-10,0.0042467,0.400036,-0.0241669,0.0625064
1721,2259.29,0.412633,9.32134e-12,4.60485e-28,2.98984e-10,0.00454442,0.404243,0.00384561,0.0644119
1722,2260.26,0.394175,1.50375e-11,8.59296e-27,3.96301e-10,0.00485485,0.408449,-0.0191291,0.0654113
1723,2261.22,0.429181,2.41574e-11,1.49343e-25,5.2438e-10,0.00517756,0.412656,0.0113474,0.0672289
1724,2262.19,0.41199,3.86643e-11,2.42424e-24,6.92842e-10,0.00551217,0.416867,-0.0103887,0.0680768
1725,2263.15,0.431676,6.15936e-11,3.65431e-23,9.13559e-10,0.00585679,0.421073,0.0047462,0.0698151
1726,2264.11,0.420692,9.77098e-11,5.13038e-22,1.2025e-09,0.00620981,0.42528,-0.010797,0.0707405
1727,2265.08,0.411903,1.54426e-10,6.72577e-21,1.5805e-09,0.00656854,0.42949,-0.0241564,0.0721826
1728,2266.04,0.42452,2.42925e-10,8.18986e-20,2.07313e-09,0.00692757,0.433697,-0.0161046,0.0728908
1729,2267.01,0.405363,3.80542e-10,9.28791e-19,2.71456e-09,0.00728033,0.437904,-0.0398206,0.0739702
1730,2267.97,0.430718,5.93616e-10,9.8101e-18,3.54825e-09,0.00761703,0.44211,-0.0190089,0.0742166
1731,2268.94,0.41303,9.22541e-10,9.67276e-17,4.63118e-09,0.00792466,0.446321,-0.041216,0.0748575
1732,2269.9,0.451025,1.42706e-09,8.86128e-16,6.03242e-09,0.00818551,0.450527,-0.00768769,0.0750746
1733,2270.86,0.46472,2.19823e-09,7.56051e-15,7.84394e-09,0.00837937,0.454734,0.00160678,0.0755578
1734,2271.83,0.448882,3.37345e-09,6.02055e-14,1.01844e-08,0.0084834,0.458945,-0.0185458,0.0758009
1735,2272.79,0.467882,5.15294e-09,4.45536e-13,1.31966e-08,0.00847445,0.463151,-0.00374385,0.0757019
1736,2273.76,0.435374,7.83818e-09,3.07071e-12,1.70699e-08,0.00833314,0.467358,-0.0403172,0.0753917
1737,2274.72,0.48284,1.18727e-08,1.9711e-11,2.20415e-08,0.00804775,0.471564,0.00322813,0.0755085
1738,2275.69,0.452987,1.79162e-08,1.18053e-10,2.84191e-08,0.00761869,0.475775,-0.0304065,0.0746318
1739,2276.65,0.494149,2.69112e-08,6.57257e-10,3.65683e-08,0.0070647,0.479982,0.00710252,0.0736733
1740,2277.61,0.494235,4.02528e-08,3.40803e-09,4.69725e-08,0.00642286,0.484188,0.00362434,0.0724086
1741,2278.58,0.475403,5.99561e-08,1.64583e-08,6.02316e-08,0.00575012,0.488395,-0.0187418,0.0704215
1742,2279.54,0.516626,8.89666e-08,7.41373e-08,7.71184e-08,0.00511879,0.492606,0.0189014,0.0686388
1743,2280.51,0.486889,1.31406e-07,3.10532e-07,9.85423e-08,0.00461215,0.496812,-0.0145357,0.0658894
1744,2281.47,0.527119,1.93278e-07,1.2114e-06,1.25698e-07,0.00431069,0.501019,0.0217884,0.0629358
1745,2282.44,0.496055,2.83202e-07,4.40704e-06,1.60098e-07,0.00428418,0.505229,-0.0134631,0.0602882
1746,2283.4,0.542111,4.13059e-07,1.49114e-05,2.03506e-07,0.00458091,0.509436,0.0280783,0.058164
1747,2284.36,0.565211,5.99937e-07,4.69896e-05,2.58233e-07,0.00522053,0.513642,0.0462999,0.0626705
1748,2285.33,0.528958,8.67712e-07,0.00013791,3.27105e-07,0.00619215,0.517849,0.00477799,0.0679132
1749,2286.29,0.59765,1.25021e-06,0.000377344,4.13724e-07,0.00745816,0.52206,0.0677529,0.0751119
1750,2287.26,0.560811,1.7931e-06,0.000960554,5.22241e-07,0.00895584,0.526266,0.0246263,0.0829976
1751,2288.22,0.617184,2.56095e-06,0.00227728,6.58071e-07,0.0106154,0.530473,0.0738153,0.0882918
1752,2289.19,0.581951,3.64361e-06,0.00503227,8.27982e-07,0.0123679,0.534684,0.0298628,0.0983153
1753,2290.15,0.632284,5.16036e-06,0.0103478,1.0397e-06,0.014149,0.53889,0.0688907,0.101821
1754,2291.11,0.620862,7.27785e-06,0.0198174,1.30328e-06,0.0159168,0.543097,0.0420228,0.111102
1755,2292.08,0.602481,1.02212e-05,0.0353471,1.63083e-06,0.0176485,0.547303,0.00217087,0.117643
1756,2293.04,0.649762,1.42949e-05,0.0587181,2.03715e-06,0.0193422,0.55151,0.0201754,0.125398
1757,2294.01,0.651418,1.9915e-05,0.090883,2.54084e-06,0.0210154,0.555721,-0.0162231,0.137864
1758,2294.97,0.703882,2.7619e-05,0.130946,3.16283e-06,0.0226941,0.559927,-0.00971551,0.137864
1759,2295.94,0.724589,3.81427e-05,0.175716,3.93021e-06,0.0244172,0.564134,-0.0397194,0.154173
1760,2296.9,0.800542,5.24727e-05,0.219648,4.87636e-06,0.0262268,0.568344,-0.013734,0.155554
1761,2297.86,0.869874,7.18602e-05,0.255645,6.03838e-06,0.0281581,0.572551,0.0134422,0.168432
1762,2298.83,0.891966,9.79984e-05,0.277114,7.46428e-06,0.0302477,0.576757,0.00774158,0.172795
1763,2299.79,0.929109,0.000133084,0.279763,9.21079e-06,0.0325239,0.580964,0.0357155,0.182171
1764,2300.76,0.875294,0.00018003,0.263021,1.13486e-05,0.0350103,0.585175,-0.00810394,0.201398
1765,2301.72,0.863036,0.000242439,0.23031,1.39552e-05,0.0377149,0.589381,0.00537289,0.197613
1766,2302.69,0.788269,0.000325114,0.187822,1.71306e-05,0.0406455,0.593588,-0.0341284,0.218681
1767,2303.65,0.791811,0.000434286,0.142611,2.09963e-05,0.0438035,0.597799,0.00714272,0.213001
1768,2304.61,0.75679,0.000577513,0.100873,2.5684e-05,0.0471735,0.602005,0.00613474,0.237189
1769,2305.58,0.726582,0.000764755,0.0664523,3.13636e-05,0.0507442,0.606212,0.00237789,0.246003
1770,2306.54,0.69972,0.00100846,0.0407714,3.82323e-05,0.0544967,0.610418,-0.00701343,0.279037
1771,2307.51,0.696317,0.00132463,0.0232833,4.65335e-05,0.0584136,0.614629,-0.00138026,0.295231
1772,2308.47,0.687406,0.00173215,0.0123903,5.65269e-05,0.0624648,0.618836,-0.00807288,0.316462
1773,2309.44,0.699855,0.00225553,0.00614085,6.85467e-05,0.0666341,0.623042,0.00171437,0.345372
1774,2310.4,0.664355,0.00292476,0.00283457,8.29776e-05,0.0709063,0.627249,-0.0396421,0.351615
1775,2311.36,0.744379,0.00377765,0.00121747,0.000100291,0.0752777,0.631459,0.0325463,0.390086
1776,2312.33,0.683335,0.00485751,0.000487425,0.000120982,0.079741,0.635666,-0.0375383,0.381187
1777,2313.29,0.753625,0.00621987,0.000181747,0.000145687,0.0843134,0.639872,0.0228919,0.416433
1778,2314.26,0.698227,0.00793295,6.30444e-05,0.000175165,0.0890245,0.644083,-0.0430518,0.403259
1779,2315.22,0.773701,0.0100729,2.0389e-05,0.0002102,0.0939003,0.64829,0.0212071,0.435994
1780,2316.19,0.718231,0.0127365,6.14125e-06,0.000251802,0.0989891,0.652496,-0.0462486,0.437802
1781,2317.15,0.755921,0.0160369,1.72278e-06,0.000301113,0.104338,0.656703,-0.0214594,0.484383
1782,2318.11,0.75387,0.0201127,4.4946e-07,0.000359518,0.109997,0.660914,-0.0375132,0.498479
1783,2319.08,0.739683,0.0251126,1.09359e-07,0.000428425,0.115988,0.66512,-0.0669657,0.550281
1784,2320.04,0.783556,0.0312241,2.47814e-08,0.000509649,0.122326,0.669327,-0.0398305,0.573332
1785,2321.01,0.756885,0.0386688,5.22147e-09,0.000605323,0.129001,0.673538,-0.0849283,0.619448
1786,2321.97,0.82891,0.0476772,1.02626e-09,0.000717575,0.135942,0.677744,-0.033171,0.635494
1787,2322.94,0.781841,0.0585378,1.87858e-10,0.000849162,0.143052,0.681951,-0.102548,0.668927
1788,2323.9,0.879883,0.0715712,3.20271e-11,0.00100313,0.150182,0.686157,-0.0290304,0.687933
1789,2324.86,0.962283,0.0871575,5.07538e-12,0.00118314,0.157144,0.690368,0.0264301,0.711918
1790,2325.83,0.978538,0.10567100000000003,7.50491e-13,0.00139279,0.163697,0.694574,0.0132021,0.722747
1791,2326.79,1.00232,0.1275810000000002,1.03355e-13,0.00163674,0.169611,0.698781,0.00470784,0.758511
1792,2327.76,1.03673,0.153389000000001,1.32565e-14,0.00192005,0.174672,0.702987,0.00376528,0.780871
1793,2328.72,1.06399,0.18367700000000545,1.58003e-15,0.00224885,0.178744,0.707198,-0.00787801,0.806035
1794,2329.69,1.12406,0.218984000000028,1.75774e-16,0.00262893,0.181809,0.711405,0.0092366,0.823031
1795,2330.65,1.16339,0.2599830000001386,1.82118e-17,0.00306789,0.184048,0.715611,0.000684741,0.836926
1796,2331.61,1.23026,0.3074170000006607,1.75304e-18,0.00357447,0.185832,0.719822,0.0136152,0.849119
1797,2332.58,1.28174,0.36191900000302524,1.57538e-19,0.00415678,0.187663,0.724029,0.00397637,0.855314
1798,2333.54,1.37084,0.42429800001332013,1.31851e-20,0.00482553,0.190018,0.728235,0.023458,0.860106
1799,2334.51,1.44445,0.49534500005639687,1.02777e-21,0.0055921,0.193108,0.732442,0.0179637,0.855809
1800,2335.47,1.5571,0.575953000229946,7.4408e-23,0.00647012,0.196661,0.736653,0.0413648,0.870634
1801,2336.44,1.66594,0.666767000900236,5.03064e-24,0.00747183,0.199913,0.740859,0.0509331,0.914142
1802,2337.4,1.81401,0.76866600338912,3.16763e-25,0.00861357,0.202068,0.745066,0.0895946,0.911023
1803,2338.36,1.92538,0.8825490122854001,1.85209e-26,0.00991391,0.203157,0.749276,0.0804818,0.900724
1804,2339.33,2.08433,1.0089100427664999,1.01151e-27,0.011389,0.204674,0.753483,0.105869,0.919802
1805,2340.29,2.22962,1.148530143159,5.14494e-29,0.0130608,0.208665,0.757689,0.101673,0.945757
1806,2341.26,2.40616,1.302000460823,2.43727e-30,0.0149518,0.214843,0.761896,0.112471,0.964425
1807,2342.22,2.58333,1.46978142643,1.07534e-31,0.0170869,0.218527,0.766102,0.111826,0.96807
1808,2343.19,2.77565,1.6524342506,4.40392e-33,0.0194954,0.214442,0.770313,0.118961,0.959326
1809,2344.15,2.96022,1.8497821661,1.68525e-34,0.0222016,0.205306,0.77452,0.108405,0.931146
1810,2345.11,3.17961,2.0620334849999997,6.0062e-36,0.0252394,0.197983,0.778726,0.115629,0.892298
1811,2346.08,3.40005,2.2892787119,1.98653e-37,0.0286466,0.184836,0.782937,0.114352,0.819805
1812,2347.04,3.66142,2.53070577,6.14086e-39,0.0324527,0.156316,0.787144,0.154801,0.727342
1813,2348.01,3.90647,2.7860325240000003,1.76794e-40,0.0367006,0.129363,0.79135,0.163022,0.601685
1814,2348.97,4.12205,3.05463028,4.74027e-42,0.041432,0.123491,0.795557,0.106943,0.538326
1815,2349.94,4.3522,3.33615497,1.17778e-43,0.0466977,0.13599,0.799768,0.0335954,0.621305
1816,2350.9,4.63486,3.62955841,2.75734e-45,0.0525344,0.156576,0.803974,-0.0077927,0.728629
1817,2351.86,4.95842,3.9352297,0.0,0.0589975,0.179497,0.808181,-0.0234871,0.830057
1818,2352.83,5.30877,4.2546420000000005,0.0,0.0661481,0.202265,0.812391,-0.0266706,0.922364
1819,2353.79,5.6501,4.5900856,0.0,0.0740273,0.223356,0.816598,-0.0539677,0.994552
1820,2354.76,6.0464,4.9475983,0.0,0.0827006,0.241807,0.820804,-0.0465134,1.0497
1821,2355.72,6.45411,5.336673,0.0,0.0922291,0.257066,0.825011,-0.0568667,1.13117
1822,2356.69,6.90193,5.771918,0.0,0.102687,0.268999,0.829222,-0.0708968,1.20164
1823,2357.65,7.38051,6.271521,0.0,0.11412,0.277741,0.833428,-0.116301,1.2427
1824,2358.61,7.96752,6.859188,0.0,0.126604,0.283632,0.837635,-0.139539,1.25211
1825,2359.58,8.65216,7.55999,0.0,0.140209,0.287018,0.841841,-0.176906,1.28283
1826,2360.54,9.4548,8.3975,0.0,0.155021,0.288148,0.846052,-0.231924,1.28564
1827,2361.51,10.4349,9.38405,0.0,0.171081,0.287135,0.850259,-0.257646,1.26646
1828,2362.47,11.5843,10.518839999999999,0.0,0.188477,0.283976,0.854465,-0.261421,1.2521
1829,2363.44,12.931,11.779430000000001,0.0,0.207299,0.278607,0.858676,-0.193022,1.23705
1830,2364.4,14.4131,13.11297,0.0,0.227581,0.271016,0.862883,-0.0613632,1.19805
1831,2365.36,15.9266,14.44441,0.0,0.249413,0.261278,0.867089,0.104406,1.16019
1832,2366.33,17.3547,15.67746,0.0,0.272861,0.249611,0.871296,0.283523,1.10753
1833,2367.29,18.4717,16.70823,0.0,0.298022,0.23635,0.875506,0.353574,1.05326
1834,2368.26,19.2103,17.43685,0.0,0.324904,0.221953,0.879713,0.346916,0.994889
1835,2369.22,19.4411,17.79033,0.0,0.353595,0.206859,0.883919,0.206353,0.931974
1836,2370.19,19.1959,17.73099,0.0,0.384181,0.191455,0.88813,0.00112105,0.866191
1837,2371.15,18.5154,17.2653,0.0,0.416649,0.176081,0.892337,-0.234921,0.800515
1838,2372.11,17.5648,16.4423,0.0,0.451073,0.160915,0.896543,-0.386044,0.733623
1839,2373.08,16.4834,15.344380000000001,0.0,0.487491,0.146044,0.90075,-0.395263,0.667365
1840,2374.04,15.3192,14.07294,0.0,0.525931,0.131485,0.904956,-0.316157,0.602683
1841,2375.01,14.1902,12.73043,0.0,0.566455,0.117214,0.909167,-0.133055,0.540623
1842,2375.97,13.0882,11.4113,0.0,0.608992,0.103275,0.913374,0.0512402,0.481111
1843,2376.93,12.0889,10.18339,0.0,0.653582,0.0897133,0.91758,0.244657,0.424566
1844,2377.9,11.1567,9.08817,0.0,0.700264,0.0766429,0.921791,0.369785,0.371486
1845,2378.86,10.304,8.14486,0.0,0.748918,0.0642685,0.925998,0.419912,0.321591
1846,2379.83,9.57118,7.348660000000001,0.0,0.799558,0.0527804,0.930204,0.439977,0.274819
1847,2380.79,8.89693,6.682395,0.0,0.852133,0.0423748,0.934411,0.385622,0.230975
1848,2381.76,8.31889,6.121653,0.0,0.90664,0.0331983,0.938621,0.318779,0.190679
1849,2382.72,7.7821,5.642679,0.0,0.96289,0.0253602,0.942828,0.208348,0.154263
1850,2383.68,7.31488,5.222576,0.0,1.02085,0.018865,0.947034,0.105562,0.123295
1851,2384.65,6.8922,4.8432786,0.0,1.08047,0.0136491,0.951245,0.0035516,0.0982048
1852,2385.61,6.5132,4.4928224000000005,0.0,1.14151,0.00960507,0.955452,-0.0861879,0.079484
1853,2386.58,6.1798,4.1624644,0.0,1.2039,0.00656877,0.959658,-0.152791,0.0659273
1854,2387.54,5.8609,3.8473930999999997,0.0,1.26749,0.00436417,0.963865,-0.222213,0.0568652
1855,2388.51,5.59542,3.54494842,0.0,1.33218,0.00281489,0.968076,-0.252597,0.0509631
1856,2389.47,5.35583,3.25497432,0.0,1.39765,0.00176416,0.972282,-0.270848,0.0476283
1857,2390.43,5.13903,2.9772645100000004,0.0,1.46379,0.00107404,0.976489,-0.27959,0.0457241
1858,2391.4,4.95913,2.712360544,0.0,1.53039,0.000635491,0.980695,-0.264949,0.0448149
1859,2392.36,4.78384,2.460653821,0.0,1.59729,0.000365566,0.984906,-0.259378,0.0440683
1860,2393.33,4.663,2.2232775441,0.0,1.66414,0.000205039,0.989113,-0.213737,0.0437879
1861,2394.29,4.53285,2.000425239,0.0,1.73077,0.00011241,0.993319,-0.191772,0.0436767
1862,2395.26,4.44896,1.79217905917,0.0,1.797,6.05198e-05,0.99753,-0.137803,0.0438033
1863,2396.22,4.34989,1.59907313009,0.0,1.86243,3.23269e-05,1.00174,-0.11338,0.0436851
1864,2397.18,4.28076,1.42080103998,0.0,1.92688,1.73703e-05,1.00594,-0.0728809,0.0437279
1865,2398.15,4.23412,1.257110332275,0.0,1.99009,9.58953e-06,1.01015,-0.023238,0.0435905
1866,2399.11,4.18614,1.1074701019589999,0.0,2.05185,5.57851e-06,1.01436,0.0124508,0.043638
1867,2400.08,4.14783,0.9716780301218001,0.0,2.11178,3.50194e-06,1.01857,0.0458063,0.043635
1868,2401.04,4.10347,0.84896700855728,0.0,2.16967,2.39144e-06,1.02277,0.06206,0.0438261
1869,2402.01,4.08926,0.73853400233452,0.0,2.22531,1.75928e-06,1.02698,0.0984286,0.0437914
1870,2402.97,4.06186,0.639866000613247,0.0,2.27834,1.36705e-06,1.03119,0.112463,0.0438183
1871,2403.93,4.03066,0.552056000154908,0.0,2.32857,1.09876e-06,1.0354,0.114635,0.0436975
1872,2404.9,4.02083,0.47430100003762815,0.0,2.37576,8.99593e-07,1.0396,0.131162,0.0437676
1873,2405.86,3.99148,0.40572400000877584,0.0,2.41973,7.43029e-07,1.04381,0.122208,0.0436787
1874,2406.83,3.99478,0.34566300000197114,0.0,2.46017,6.16098e-07,1.04802,0.14093,0.0438232
1875,2407.79,3.97016,0.29325800000042573,0.0,2.49692,5.11323e-07,1.05223,0.127754,0.0437502
1876,2408.76,3.95889,0.24775600000008843,0.0,2.5298,4.24179e-07,1.05643,0.124892,0.0437599
1877,2409.72,3.94141,0.20840000000001763,0.0,2.55868,3.51434e-07,1.06065,0.113681,0.0436936
1878,2410.68,3.93444,0.17459100000000338,0.0,2.58335,2.90815e-07,1.06485,0.111647,0.0437909
1879,2411.65,3.92314,0.14565500000000065,0.0,2.6037,2.40285e-07,1.06906,0.104725,0.0436857
1880,2412.61,3.91123,0.12098100000000012,0.0,2.61966,1.98178e-07,1.07327,0.097316,0.0438
1881,2413.58,3.89319,0.10008500000000001,0.0,2.63111,1.63219e-07,1.07748,0.0845198,0.0438035
1882,2414.54,3.86125,0.0824515,0.0,2.63799,1.34208e-07,1.08168,0.059123,0.0439218
1883,2415.51,3.83632,0.06764,0.0,2.64029,1.10174e-07,1.08589,0.0424986,0.0439188
1884,2416.47,3.80506,0.055245,0.0,2.63798,9.02767e-08,1.0901,0.021734,0.0439477
1885,2417.43,3.78017,0.0449416,0.0,2.63108,7.38674e-08,1.09431,0.00984733,0.0437675
1886,2418.4,3.76249,0.0364067,0.0,2.61962,6.0342e-08,1.09851,0.00795004,0.0438104
1887,2419.36,3.71991,0.0293624,0.0,2.60365,4.92021e-08,1.10272,-0.0158217,0.0437149
1888,2420.33,3.68664,0.0235871,0.0,2.58328,4.00617e-08,1.10693,-0.0271552,0.0437192
1889,2421.29,3.63904,0.0188684,0.0,2.5586,3.25659e-08,1.11114,-0.049561,0.0436731
1890,2422.26,3.60972,0.0150304,0.0,2.52974,2.64294e-08,1.11534,-0.0503875,0.0438387
1891,2423.22,3.56065,0.0119229,0.0,2.49685,2.14141e-08,1.11955,-0.0676666,0.0437972
1892,2424.18,3.51664,0.00941592,0.0,2.46005,1.73184e-08,1.12376,-0.076578,0.043764
1893,2425.15,3.47947,0.00740672,0.0,2.4196,1.39862e-08,1.12797,-0.0755041,0.0438717
1894,2426.11,3.44499,0.00580182,0.0,2.37567,1.12766e-08,1.13217,-0.0686515,0.0440849
1895,2427.08,3.39785,0.00452447,0.0,2.32842,9.07511e-09,1.13638,-0.0714769,0.0439157
1896,2428.04,3.33378,0.00351445,0.0,2.27818,7.29308e-09,1.14059,-0.0885071,0.0439279
1897,2429.01,3.28168,0.00271846,0.0,2.22514,5.85139e-09,1.1448,-0.0909754,0.0438535
1898,2429.97,3.23497,0.00209395,0.0,2.16955,4.68702e-09,1.149,-0.0856781,0.0439024
1899,2430.93,3.18674,0.0016057,0.0,2.11159,3.74734e-09,1.15321,-0.0796704,0.0438053
1900,2431.9,3.14553,0.00122647,0.0,2.05166,2.99184e-09,1.15742,-0.0647854,0.043964
1901,2432.86,3.08933,0.000932885,0.0,1.98996,2.38476e-09,1.16163,-0.0631865,0.0439342
1902,2433.83,3.04319,0.000706395,0.0,1.92668,1.8973e-09,1.16584,-0.0500396,0.0439407
1903,2434.79,2.99256,0.000532804,0.0,1.86223,1.50737e-09,1.17004,-0.0402421,0.0438541
1904,2435.76,2.94182,0.000400189,0.0,1.79679,1.19562e-09,1.17425,-0.0296208,0.0438766
1905,2436.72,2.88085,0.000299321,0.0,1.73063,9.4679e-10,1.17846,-0.0285333,0.0438073
1906,2437.68,2.83221,0.000222871,0.0,1.66393,7.4834e-10,1.18267,-0.0146113,0.0439403
1907,2438.65,2.77829,0.000165302,0.0,1.59708,5.90662e-10,1.18688,-0.00583595,0.0439045
1908,2439.61,2.71802,0.000122089,0.0,1.53025,4.65446e-10,1.19108,-0.00342437,0.0440504
1909,2440.58,2.65679,8.97954e-05,0.0,1.46365,3.66174e-10,1.19529,-0.00223523,0.0439497
1910,2441.54,2.60694,6.57455e-05,0.0,1.39745,2.87533e-10,1.1995,0.00993077,0.0439626
1911,2442.51,2.54724,4.79505e-05,0.0,1.33197,2.25468e-10,1.20371,0.011518,0.0439455
1912,2443.47,2.49563,3.48255e-05,0.0,1.26735,1.76511e-10,1.20791,0.0203321,0.0440059
1913,2444.43,2.44679,2.51785e-05,0.0,1.2037,1.37923e-10,1.21212,0.0309384,0.0439176
1914,2445.4,2.39917,1.81336e-05,0.0,1.14132,1.07622e-10,1.21633,0.0415039,0.0439101
1915,2446.36,2.3455,1.30052e-05,0.0,1.08028,8.38407e-11,1.22054,0.0446747,0.0438924
1916,2447.33,2.29228,9.28802e-06,0.0,1.02072,6.52076e-11,1.22474,0.0468002,0.0440712
1917,2448.29,2.2431,6.60317e-06,0.0,0.962711,5.06194e-11,1.22895,0.0514325,0.0439931
1918,2449.26,2.19065,4.67638e-06,0.0,0.906466,3.92409e-11,1.23316,0.0510172,0.0440165
1919,2450.22,2.13172,3.29795e-06,0.0,0.85202,3.03703e-11,1.23737,0.0423298,0.043886
1920,2451.18,2.08415,2.31523e-06,0.0,0.799395,2.34603e-11,1.24158,0.0431768,0.0439284
1921,2452.15,2.03264,1.61912e-06,0.0,0.748762,1.80977e-11,1.24578,0.038089,0.0438771
1922,2453.11,2.00168,1.12756e-06,0.0,0.700114,1.3938e-11,1.24999,0.051574,0.04391
1923,2454.08,1.95338,7.81949e-07,0.0,0.653486,1.07169e-11,1.2542,0.0457002,0.0438445
1924,2455.04,1.92066,5.39791e-07,0.0,0.608855,8.22445e-12,1.25841,0.0533956,0.0439674
1925,2456.01,1.86808,3.71205e-07,0.0,0.566325,6.30308e-12,1.26261,0.0391443,0.0440056
1926,2456.97,1.82548,2.54202e-07,0.0,0.525848,4.82268e-12,1.26682,0.0328117,0.0440807
1927,2457.93,1.78785,1.73349e-07,0.0,0.487412,3.68395e-12,1.27103,0.0294118,0.0439843
1928,2458.9,1.75053,1.17669e-07,0.0,0.450962,2.8087e-12,1.27524,0.0243279,0.0440597
1929,2459.86,1.7201,7.9571e-08,0.0,0.416544,2.1385e-12,1.27944,0.0241146,0.0439345
1930,2460.83,1.68861,5.35825e-08,0.0,0.384082,1.62555e-12,1.28365,0.0208726,0.043994
1931,2461.79,1.65101,3.59159e-08,0.0,0.353502,1.23327e-12,1.28786,0.00964302,0.0440473
1932,2462.76,1.61983,2.39831e-08,0.0,0.324817,9.34391e-13,1.29207,0.00294734,0.0439703
1933,2463.72,1.5857,1.59478e-08,0.0,0.29794,7.06787e-13,1.29627,-0.00851528,0.0437485
1934,2464.68,1.55967,1.05602e-08,0.0,0.27281,5.3375e-13,1.30048,-0.0136218,0.0438297
1935,2465.65,1.5389,6.96036e-09,0.0,0.249341,4.02299e-13,1.30469,-0.015136,0.0438342
1936,2466.61,1.53293,4.5704e-09,0.0,0.227515,3.02814e-13,1.3089,-0.00348313,0.043871
1937,2467.58,1.51304,2.98851e-09,0.0,0.207238,2.27559e-13,1.31311,-0.00729813,0.0437651
1938,2468.54,1.49413,1.94506e-09,0.0,0.18842,1.70675e-13,1.31732,-0.0116078,0.0438149
1939,2469.51,1.48184,1.2612e-09,0.0,0.171029,1.27839e-13,1.32152,-0.0107122,0.0437646
1940,2470.47,1.47358,8.14349e-10,0.0,0.154973,9.5598e-14,1.32573,-0.0071219,0.0437953
1941,2471.43,1.45917,5.23616e-10,0.0,0.140179,7.13711e-14,1.32994,-0.0109427,0.0437148
1942,2472.4,1.4513,3.35267e-10,0.0,0.126576,5.31968e-14,1.33414,-0.00942118,0.0438186
1943,2473.36,1.45144,2.1367e-10,0.0,0.114082,3.95735e-14,1.33835,-0.000991763,0.0439123
1944,2474.33,1.45122,1.35666e-10,0.0,0.102653,2.93999e-14,1.34256,0.00601151,0.0440506
1945,2475.29,1.44356,8.57783e-11,0.0,0.0922081,2.1806e-14,1.34677,0.00458293,0.0439441
1946,2476.26,1.44421,5.39823e-11,0.0,0.082672,1.61422e-14,1.35098,0.0105637,0.0439573
1947,2477.22,1.4431,3.38459e-11,0.0,0.0740013,1.19336e-14,1.35518,0.0139117,0.0439371
1948,2478.18,1.44355,2.1132e-11,0.0,0.0661245,8.80782e-15,1.35939,0.0180344,0.0439999
1949,2479.15,1.43576,1.31386e-11,0.0,0.0589832,6.49017e-15,1.3636,0.0131821,0.0438891
1950,2480.11,1.43173,8.13051e-12,0.0,0.0525151,4.77303e-15,1.36781,0.011408,0.0439112
1951,2481.08,1.43321,5.01279e-12,0.0,0.0466803,3.50558e-15,1.37201,0.0145129,0.04387
1952,2482.04,1.43666,3.07762e-12,0.0,0.0414215,2.57049e-15,1.37622,0.019022,0.043992
