,wavenumber,experimental,CO2 v2a phase I,CO2 v2b phase I,CO2 gas,linear baseline,residue,CO2 gas experimental
312,900.632,1.18442,0.0,0.0,3.3094e-84,-4.08252,5.26694,0.0206251
313,901.596,1.22121,0.0,0.0,6.1855e-85,-4.10661,5.32782,0.0210992
314,902.561,1.24023,0.0,0.0,1.14765e-85,-4.1307,5.37093,0.0212312
315,903.525,1.22504,0.0,0.0,2.11413e-86,-4.15478,5.37982,0.0209902
316,904.489,1.21562,0.0,0.0,3.86532e-87,-4.17887,5.39449,0.0209962
317,905.453,1.21225,0.0,0.0,7.01535e-88,-4.20296,5.41521,0.0212352
318,906.418,1.2069,0.0,0.0,1.26416e-88,-4.22704,5.43395,0.0214316
319,907.382,1.20844,0.0,0.0,2.26091e-89,-4.25113,5.45957,0.0213814
320,908.346,1.21865,0.0,0.0,4.01399e-90,-4.27522,5.49387,0.021207
321,909.31,1.20467,0.0,0.0,7.07422e-91,-4.2993,5.50397,0.0213924
322,910.275,1.20654,0.0,0.0,1.23763e-91,-4.32339,5.52993,0.0214969
323,911.239,1.22901,0.0,0.0,2.14937e-92,-4.34748,5.57649,0.0213139
324,912.203,1.22512,0.0,0.0,3.70613e-93,-4.37156,5.59668,0.0211937
325,913.168,1.22742,0.0,0.0,6.34251e-94,-4.39565,5.62307,0.0213954
326,914.132,1.24873,0.0,0.0,1.07749e-94,-4.41974,5.66847,0.0217966
327,915.096,1.26859,0.0,0.0,1.8174e-95,-4.44383,5.71241,0.0218027
328,916.06,1.27487,0.0,0.0,3.04243e-96,-4.46791,5.74278,0.0211998
329,917.025,1.26289,0.0,0.0,5.0559e-97,-4.492,5.75489,0.0210285
330,917.989,1.26635,0.0,0.0,8.34196e-98,-4.51609,5.78244,0.0214634
331,918.953,1.26991,0.0,0.0,1.36605e-98,-4.54017,5.81009,0.0218421
332,919.917,1.28073,0.0,0.0,2.22062e-99,-4.56426,5.84499,0.021587
333,920.882,1.30146,0.0,0.0,3.58336e-100,-4.58835,5.88981,0.0213898
334,921.846,1.31258,0.0,0.0,5.74116e-101,-4.61243,5.92502,0.0217944
335,922.81,1.32865,0.0,0.0,9.12926e-102,-4.63652,5.96517,0.0220336
336,923.774,1.335,0.0,0.0,1.44106e-102,-4.66061,5.99561,0.02153
337,924.739,1.31859,0.0,0.0,2.25807e-103,-4.6847,6.00328,0.020999
338,925.703,1.31814,0.0,0.0,3.51238e-104,-4.70878,6.02692,0.0211202
339,926.667,1.33029,0.0,0.0,5.4245e-105,-4.73287,6.06316,0.0218403
340,927.632,1.34936,0.0,0.0,8.31464e-106,-4.75696,6.10632,0.0220106
341,928.596,1.36319,0.0,0.0,1.26513e-106,-4.78105,6.14424,0.0215374
342,929.56,1.383,0.0,0.0,1.91128e-107,-4.80513,6.18813,0.0214019
343,930.524,1.39386,0.0,0.0,2.86574e-108,-4.82922,6.22308,0.0220066
344,931.489,1.38785,0.0,0.0,4.2654e-109,-4.85331,6.24115,0.0222497
345,932.453,1.38199,0.0,0.0,6.30344e-110,-4.87739,6.25938,0.0218217
346,933.417,1.39554,0.0,0.0,9.24526e-111,-4.90148,6.29702,0.0213638
347,934.381,1.43001,0.0,0.0,1.34608e-111,-4.92557,6.35558,0.0217175
348,935.346,1.45956,0.0,0.0,1.9455e-112,-4.94965,6.40922,0.0221544
349,936.31,1.47062,0.0,0.0,2.79126e-113,-4.97374,6.44437,0.0218961
350,937.274,1.46478,0.0,0.0,3.97539e-114,-4.99783,6.46261,0.0215221
351,938.239,1.45684,0.0,0.0,5.62155e-115,-5.02191,6.47875,0.0218613
352,939.203,1.47285,0.0,0.0,7.8896e-116,-5.046,6.51885,0.0224164
353,940.167,1.50196,0.0,0.0,1.09917e-116,-5.07009,6.57205,0.0223194
354,941.131,1.53262,0.0,0.0,1.52044e-117,-5.09418,6.6268,0.021751
355,942.096,1.52146,0.0,0.0,2.08736e-118,-5.11826,6.63972,0.0219654
356,943.06,1.52198,0.0,0.0,2.84468e-119,-5.14235,6.66433,0.0227907
357,944.024,1.52759,0.0,0.0,3.8492e-120,-5.16644,6.69402,0.0227959
358,944.989,1.53633,0.0,0.0,5.16924e-121,-5.19052,6.72686,0.0220293
359,945.953,1.54964,0.0,0.0,6.89116e-122,-5.21461,6.76425,0.0219866
360,946.917,1.55569,0.0,0.0,9.11943e-123,-5.2387,6.79439,0.0226475
361,947.881,1.54397,0.0,0.0,1.19824e-123,-5.26278,6.80675,0.0230919
362,948.846,1.5545,0.0,0.0,1.56257e-124,-5.28687,6.84137,0.0227774
363,949.81,1.5867,0.0,0.0,2.02275e-125,-5.31096,6.89766,0.0225578
364,950.774,1.61433,0.0,0.0,2.59929e-126,-5.33505,6.94938,0.0229023
365,951.739,1.64023,0.0,0.0,3.31572e-127,-5.35913,6.99936,0.0233823
366,952.703,1.66148,0.0,0.0,4.19956e-128,-5.38322,7.0447,0.023317
367,953.667,1.64807,0.0,0.0,5.27893e-129,-5.40731,7.05537,0.0229459
368,954.631,1.65714,0.0,0.0,6.58715e-130,-5.4314,7.08854,0.0232918
369,955.596,1.67629,0.0,0.0,8.16117e-131,-5.45548,7.13177,0.0239381
370,956.56,1.68389,0.0,0.0,1.00351e-131,-5.47957,7.16346,0.0236907
371,957.524,1.70832,0.0,0.0,1.22491e-132,-5.50366,7.21197,0.023446
372,958.488,1.73048,0.0,0.0,1.48453e-133,-5.52774,7.25823,0.0239865
373,959.453,1.73913,0.0,0.0,1.78562e-134,-5.55183,7.29095,0.0246512
374,960.417,1.75022,0.0,0.0,2.13205e-135,-5.57592,7.32613,0.0245718
375,961.381,1.76023,0.0,0.0,2.52706e-136,-5.6,7.36024,0.0241044
376,962.346,1.78663,0.0,0.0,2.97334e-137,-5.62409,7.41072,0.0240592
377,963.31,1.82699,0.0,0.0,3.47282e-138,-5.64818,7.47517,0.0247178
378,964.274,1.85123,0.0,0.0,4.02741e-139,-5.67226,7.52349,0.0250303
379,965.238,1.86074,0.0,0.0,4.63535e-140,-5.69635,7.55709,0.024739
380,966.203,1.86254,0.0,0.0,5.29601e-141,-5.72044,7.58298,0.0246968
381,967.167,1.8743,0.0,0.0,6.0079e-142,-5.74452,7.61883,0.0250997
382,968.131,1.8819,0.0,0.0,6.76408e-143,-5.76861,7.65052,0.0254304
383,969.095,1.88235,0.0,0.0,7.55968e-144,-5.7927,7.67505,0.0254035
384,970.06,1.90117,0.0,0.0,8.38894e-145,-5.81679,7.71795,0.0251031
385,971.024,1.92118,0.0,0.0,9.23893e-146,-5.84087,7.76205,0.0253842
386,971.988,1.94643,0.0,0.0,1.01006e-146,-5.86496,7.81139,0.0259392
387,972.952,1.96821,0.0,0.0,1.09617e-147,-5.88905,7.85726,0.0258545
388,973.917,1.97963,0.0,0.0,1.1812e-148,-5.91313,7.89276,0.0256426
389,974.881,1.97829,0.0,0.0,1.26321e-149,-5.93722,7.91551,0.0260819
390,975.845,1.98465,0.0,0.0,1.34102e-150,-5.96131,7.94596,0.0265078
391,976.81,1.99284,0.0,0.0,1.41322e-151,-5.9854,7.97824,0.0264275
392,977.774,2.00371,0.0,0.0,1.47839e-152,-6.00948,8.01319,0.0261064
393,978.738,2.02855,0.0,0.0,1.53561e-153,-6.03357,8.06212,0.026156
394,979.702,2.06011,0.0,0.0,1.583e-154,-6.05766,8.11777,0.0264865
395,980.667,2.0502,0.0,0.0,1.61991e-155,-6.08174,8.13194,0.0266791
396,981.631,2.04399,0.0,0.0,1.64594e-156,-6.10583,8.14982,0.0264771
397,982.595,2.07021,0.0,0.0,1.65975e-157,-6.12992,8.20013,0.0264783
398,983.559,2.10029,0.0,0.0,1.66143e-158,-6.15401,8.25429,0.0268536
399,984.524,2.1006,0.0,0.0,1.65133e-159,-6.17809,8.27869,0.0270465
400,985.488,2.07146,0.0,0.0,1.62889e-160,-6.20218,8.27363,0.0266582
401,986.452,2.07735,0.0,0.0,1.595e-161,-6.22627,8.30362,0.0265898
402,987.417,2.08458,0.0,0.0,1.55037e-162,-6.25035,8.33493,0.0270307
403,988.381,2.08939,0.0,0.0,1.49597e-163,-6.27444,8.36383,0.0273241
404,989.345,2.09661,0.0,0.0,1.43291e-164,-6.29853,8.39514,0.0271027
405,990.309,2.10454,0.0,0.0,1.36279e-165,-6.32261,8.42716,0.0268876
406,991.274,2.12318,0.0,0.0,1.28631e-166,-6.3467,8.46989,0.0267751
407,992.238,2.12632,0.0,0.0,1.20523e-167,-6.37079,8.49711,0.0270306
408,993.202,2.12414,0.0,0.0,1.12127e-168,-6.39487,8.51902,0.0273108
409,994.167,2.13646,0.0,0.0,1.03527e-169,-6.41896,8.55543,0.0273283
410,995.131,2.13618,0.0,0.0,9.48871e-171,-6.44305,8.57923,0.0273144
411,996.095,2.13633,0.0,0.0,8.63531e-172,-6.46714,8.60347,0.027582
412,997.059,2.17362,0.0,0.0,7.79921e-173,-6.49122,8.66484,0.0275317
413,998.024,2.18587,0.0,0.0,6.9925e-174,-6.51531,8.70118,0.0274326
414,998.988,2.17012,0.0,0.0,6.22335e-175,-6.5394,8.70952,0.0275078
415,999.952,2.15305,0.0,0.0,5.49964e-176,-6.56348,8.71654,0.0275701
416,1000.92,2.1712,0.0,0.0,4.82819e-177,-6.58756,8.75876,0.0276032
417,1001.88,2.21406,0.0,0.0,4.196e-178,-6.61167,8.82573,0.0277458
418,1002.85,2.24282,0.0,0.0,3.62907e-179,-6.63575,8.87856,0.0279218
419,1003.81,2.2293,0.0,0.0,3.11578e-180,-6.65983,8.88912,0.0280515
420,1004.77,2.22062,0.0,0.0,2.65552e-181,-6.68391,8.90453,0.0279625
421,1005.74,2.24797,0.0,0.0,2.24094e-182,-6.70801,8.95598,0.0278576
422,1006.7,2.24174,0.0,0.0,1.88206e-183,-6.73209,8.97383,0.0279594
423,1007.67,2.22536,0.0,0.0,1.56909e-184,-6.75617,8.98154,0.0281284
424,1008.63,2.24771,0.0,0.0,1.29523e-185,-6.78028,9.02799,0.0277801
425,1009.6,2.24688,0.0,0.0,1.0641e-186,-6.80436,9.05124,0.0274724
426,1010.56,2.24978,0.0,0.0,8.67815e-188,-6.82844,9.07821,0.0275041
427,1011.52,2.29441,0.0,0.0,7.0256e-189,-6.85252,9.14693,0.0278128
428,1012.49,2.31084,0.0,0.0,5.63137e-190,-6.87662,9.18746,0.028032
429,1013.45,2.33122,0.0,0.0,4.49252e-191,-6.9007,9.23192,0.0280945
430,1014.42,2.35453,0.0,0.0,3.55777e-192,-6.92478,9.27931,0.0279041
431,1015.38,2.35665,0.0,0.0,2.78952e-193,-6.94889,9.30554,0.0278237
432,1016.35,2.35118,0.0,0.0,2.17689e-194,-6.97297,9.32415,0.0276956
433,1017.31,2.35195,0.0,0.0,1.68638e-195,-6.99705,9.349,0.0273957
434,1018.27,2.36761,0.0,0.0,1.29684e-196,-7.02113,9.38874,0.0272272
435,1019.24,2.36011,0.0,0.0,9.87341e-198,-7.04523,9.40534,0.0276101
436,1020.2,2.37885,0.0,0.0,7.48199e-199,-7.06931,9.44816,0.0278959
437,1021.17,2.41528,0.0,0.0,5.62832e-200,-7.09339,9.50868,0.0276905
438,1022.13,2.41056,0.0,0.0,4.20292e-201,-7.11747,9.52803,0.0273358
439,1023.1,2.40087,0.0,0.0,3.10715e-202,-7.14158,9.54245,0.02747
440,1024.06,2.42175,0.0,0.0,2.28641e-203,-7.16566,9.58741,0.0277898
441,1025.02,2.45804,0.0,0.0,1.67016e-204,-7.18974,9.64778,0.0280373
442,1025.99,2.48916,0.0,0.0,1.20778e-205,-7.21385,9.70301,0.0279893
443,1026.95,2.51409,0.0,0.0,8.69386e-207,-7.23793,9.75202,0.0280649
444,1027.92,2.50529,0.0,0.0,6.21223e-208,-7.26201,9.7673,0.0282099
445,1028.88,2.49066,0.0,0.0,4.4065e-209,-7.28609,9.77675,0.028185
446,1029.85,2.50069,0.0,0.0,3.09425e-210,-7.31019,9.81088,0.0279274
447,1030.81,2.53721,0.0,0.0,2.16282e-211,-7.33427,9.87148,0.0280134
448,1031.77,2.58117,0.0,0.0,1.50072e-212,-7.35835,9.93952,0.0284431
449,1032.74,2.61438,0.0,0.0,1.03368e-213,-7.38243,9.99681,0.0287283
450,1033.7,2.60879,0.0,0.0,7.04819e-215,-7.40654,10.0153,0.0287071
451,1034.67,2.59519,0.0,0.0,4.78395e-216,-7.43062,10.0258,0.0285395
452,1035.63,2.61619,0.0,0.0,3.22334e-217,-7.4547,10.0709,0.0287923
453,1036.6,2.64129,0.0,0.0,2.1499e-218,-7.4788,10.1201,0.0293224
454,1037.56,2.67628,0.0,0.0,1.42744e-219,-7.50288,10.1792,0.0291265
455,1038.52,2.69094,0.0,0.0,9.40824e-221,-7.52696,10.2179,0.0289242
456,1039.49,2.7065,0.0,0.0,6.15561e-222,-7.55104,10.2575,0.0292452
457,1040.45,2.73538,0.0,0.0,3.98668e-223,-7.57515,10.3105,0.0296684
458,1041.42,2.72471,0.0,0.0,2.57036e-224,-7.59923,10.3239,0.0297759
459,1042.38,2.73465,0.0,0.0,1.64508e-225,-7.62331,10.358,0.0296835
460,1043.34,2.78683,0.0,0.0,1.04518e-226,-7.64739,10.4342,0.0296802
461,1044.31,2.80393,0.0,0.0,6.57298e-228,-7.67149,10.4754,0.0302821
462,1045.27,2.80446,0.0,0.0,4.11516e-229,-7.69557,10.5,0.0307893
463,1046.24,2.79518,0.0,0.0,2.55754e-230,-7.71965,10.5148,0.0305387
464,1047.2,2.8111,0.0,0.0,1.57331e-231,-7.74376,10.5549,0.0303554
465,1048.17,2.85216,0.0,0.0,9.63541e-233,-7.76784,10.62,0.0307563
466,1049.13,2.89314,0.0,0.0,5.85784e-234,-7.79192,10.6851,0.0309432
467,1050.09,2.91459,0.0,0.0,3.53522e-235,-7.816,10.7306,0.0308367
468,1051.06,2.90635,0.0,0.0,2.11172e-236,-7.84011,10.7465,0.0306236
469,1052.02,2.89292,0.0,0.0,1.25584e-237,-7.86419,10.7571,0.0310524
470,1052.99,2.91099,0.0,0.0,7.41386e-239,-7.88827,10.7993,0.031746
471,1053.95,2.93667,0.0,0.0,4.33198e-240,-7.91237,10.849,0.0317736
472,1054.92,2.95241,0.0,0.0,2.52009e-241,-7.93645,10.8889,0.0315108
473,1055.88,2.95932,0.0,0.0,1.45531e-242,-7.96053,10.9199,0.0318278
474,1056.84,2.93963,0.0,0.0,8.34274e-244,-7.98461,10.9242,0.0321942
475,1057.81,2.93223,0.0,0.0,4.73347e-245,-8.00872,10.9409,0.032305
476,1058.77,2.97259,0.0,0.0,2.67394e-246,-8.0328,11.0054,0.0319763
477,1059.74,2.97933,0.0,0.0,1.49946e-247,-8.05688,11.0362,0.0319205
478,1060.7,2.99012,0.0,0.0,8.34699e-249,-8.08096,11.0711,0.0324701
479,1061.67,2.99048,0.0,0.0,4.59865e-250,-8.10506,11.0955,0.0327325
480,1062.63,3.00836,0.0,0.0,2.52258e-251,-8.12914,11.1375,0.0323503
481,1063.59,3.02764,0.0,0.0,1.37363e-252,-8.15322,11.1809,0.0321921
482,1064.56,3.02917,0.0,0.0,7.4252e-254,-8.1773,11.2065,0.0322146
483,1065.52,3.01461,0.0,0.0,3.97226e-255,-8.20141,11.216,0.0327759
484,1066.49,2.98302,0.0,0.0,2.1159e-256,-8.22549,11.2085,0.03302
485,1067.45,2.96377,0.0,0.0,1.11883e-257,-8.24957,11.2133,0.0326041
486,1068.42,2.96328,0.0,0.0,5.85482e-259,-8.27367,11.237,0.0324852
487,1069.38,2.99597,0.0,0.0,3.05072e-260,-8.29775,11.2937,0.032855
488,1070.34,3.0137,0.0,0.0,1.57798e-261,-8.32183,11.3355,0.0329155
489,1071.31,3.01473,0.0,0.0,8.10238e-263,-8.34591,11.3606,0.0327329
490,1072.27,3.00239,0.0,0.0,4.11711e-264,-8.37002,11.3724,0.0327661
491,1073.24,2.99953,0.0,0.0,2.08316e-265,-8.3941,11.3936,0.0332887
492,1074.2,3.01191,0.0,0.0,1.04632e-266,-8.41818,11.4301,0.0334739
493,1075.17,3.03108,0.0,0.0,5.20075e-268,-8.44228,11.4734,0.0332358
494,1076.13,3.06338,0.0,0.0,2.57411e-269,-8.46636,11.5297,0.0330636
495,1077.09,3.04301,0.0,0.0,1.26474e-270,-8.49045,11.5335,0.0332793
496,1078.06,2.9985,0.0,0.0,6.16859e-272,-8.51453,11.513,0.0333949
497,1079.02,2.98529,0.0,0.0,2.97726e-273,-8.53863,11.5239,0.0334258
498,1079.99,2.99529,0.0,0.0,1.43094e-274,-8.56271,11.558,0.0333785
499,1080.95,3.013,0.0,0.0,6.8271e-276,-8.58679,11.5998,0.0334108
500,1081.91,3.03465,0.0,0.0,3.23343e-277,-8.61087,11.6455,0.0333568
501,1082.88,3.01583,0.0,0.0,1.51539e-278,-8.63498,11.6508,0.0333659
502,1083.84,3.0149,0.0,0.0,7.07245e-280,-8.65906,11.674,0.0332997
503,1084.81,3.00725,0.0,0.0,3.27664e-281,-8.68314,11.6904,0.03326
504,1085.77,3.00023,0.0,0.0,1.50214e-282,-8.70724,11.7075,0.0335138
505,1086.74,3.01142,0.0,0.0,6.85783e-284,-8.73132,11.7427,0.0337709
506,1087.7,3.02252,0.0,0.0,3.10797e-285,-8.7554,11.7779,0.03342
507,1088.66,3.02174,0.0,0.0,1.39823e-286,-8.77948,11.8012,0.0330046
508,1089.63,3.01546,0.0,0.0,6.22425e-288,-8.80359,11.819,0.0332009
509,1090.59,3.00538,0.0,0.0,2.75936e-289,-8.82767,11.8331,0.033603
510,1091.56,3.01677,0.0,0.0,1.21434e-290,-8.85175,11.8685,0.0335632
511,1092.52,3.05005,0.0,0.0,5.30497e-292,-8.87583,11.9259,0.0332318
512,1093.49,3.07075,0.0,0.0,2.2931e-293,-8.89993,11.9707,0.0332073
513,1094.45,3.06053,0.0,0.0,9.87156e-295,-8.92401,11.9845,0.0333157
514,1095.41,3.05066,0.0,0.0,4.21852e-296,-8.94809,11.9988,0.0333584
515,1096.38,3.06517,0.0,0.0,1.7837e-297,-8.9722,12.0374,0.0331245
516,1097.34,3.05196,0.0,0.0,7.51129e-299,-8.99628,12.0482,0.0329217
517,1098.31,3.04506,0.0,0.0,3.13993e-300,-9.02036,12.0654,0.0330518
518,1099.27,3.07876,0.0,0.0,1.30298e-301,-9.04444,12.1232,0.0331134
519,1100.24,3.0982,0.0,0.0,5.34967e-303,-9.06854,12.1667,0.0330021
520,1101.2,3.08752,0.0,0.0,2.18758e-304,-9.09262,12.1801,0.0329287
521,1102.16,3.09048,0.0,0.0,8.87998e-306,-9.1167,12.2072,0.0331928
522,1103.13,3.12539,0.0,0.0,3.56634e-307,-9.14081,12.2662,0.0333152
523,1104.09,3.11964,0.0,0.0,1.42656e-308,-9.16489,12.2845,0.0331158
524,1105.06,3.1125,0.0,0.0,5.66461e-310,-9.18897,12.3015,0.0329886
525,1106.02,3.1128,0.0,0.0,2.23285e-311,-9.21305,12.3259,0.0333878
526,1106.99,3.10945,0.0,0.0,8.70765e-313,-9.23716,12.3466,0.0335066
527,1107.95,3.1348,0.0,0.0,3.38229e-314,-9.26124,12.396,0.0332603
528,1108.91,3.15893,0.0,0.0,1.30417e-315,-9.28532,12.4442,0.0330669
529,1109.88,3.14873,0.0,0.0,4.9919e-317,-9.3094,12.4581,0.0332168
530,1110.84,3.14461,0.0,0.0,1.89032e-318,-9.3335,12.4781,0.0337212
531,1111.81,3.15122,0.0,0.0,7.13e-320,-9.35758,12.5088,0.0339899
532,1112.77,3.14428,0.0,0.0,2.67e-321,-9.38166,12.5259,0.0334523
533,1113.74,3.14915,0.0,0.0,1e-322,-9.40574,12.5549,0.0332899
534,1114.7,3.16935,0.0,0.0,5e-324,-9.42985,12.5992,0.0336526
535,1115.66,3.15113,0.0,0.0,0.0,-9.45393,12.6051,0.0339031
536,1116.63,3.11646,0.0,0.0,0.0,-9.47801,12.5945,0.0337739
537,1117.59,3.13307,0.0,0.0,0.0,-9.50211,12.6352,0.0336549
538,1118.56,3.16406,0.0,0.0,0.0,-9.52619,12.6903,0.0337431
539,1119.52,3.14999,0.0,0.0,0.0,-9.55027,12.7003,0.033934
540,1120.49,3.14122,0.0,0.0,0.0,-9.57435,12.7156,0.0342587
541,1121.45,3.16882,0.0,0.0,0.0,-9.59846,12.7673,0.0344722
542,1122.41,3.20972,0.0,0.0,0.0,-9.62254,12.8323,0.0341129
543,1123.38,3.23048,0.0,0.0,0.0,-9.64662,12.8771,0.0339432
544,1124.34,3.20969,0.0,0.0,0.0,-9.67072,12.8804,0.0339194
545,1125.31,3.18015,0.0,0.0,0.0,-9.6948,12.875,0.0339267
546,1126.27,3.18436,0.0,0.0,0.0,-9.71888,12.9032,0.0338786
547,1127.24,3.19259,0.0,0.0,0.0,-9.74296,12.9356,0.0340404
548,1128.2,3.192,0.0,0.0,0.0,-9.76707,12.9591,0.0342945
549,1129.16,3.19837,0.0,0.0,0.0,-9.79115,12.9895,0.0344419
550,1130.13,3.2005,0.0,0.0,0.0,-9.81523,13.0157,0.0343359
551,1131.09,3.19004,0.0,0.0,0.0,-9.83931,13.0293,0.0343484
552,1132.06,3.17616,0.0,0.0,0.0,-9.86342,13.0396,0.0343348
553,1133.02,3.12879,0.0,0.0,0.0,-9.8875,13.0163,0.0344187
554,1133.99,3.0953,0.0,0.0,0.0,-9.91158,13.0069,0.0344214
555,1134.95,3.10135,0.0,0.0,0.0,-9.93568,13.037,0.0350134
556,1135.91,3.11711,0.0,0.0,0.0,-9.95976,13.0769,0.0353734
557,1136.88,3.12651,0.0,0.0,0.0,-9.98384,13.1104,0.0351176
558,1137.84,3.12065,0.0,0.0,0.0,-10.0079,13.1286,0.035048
559,1138.81,3.10813,0.0,0.0,0.0,-10.032,13.1402,0.0350509
560,1139.77,3.11635,0.0,0.0,0.0,-10.0561,13.1725,0.0352235
561,1140.74,3.12735,0.0,0.0,0.0,-10.0802,13.2075,0.0354791
562,1141.7,3.12951,0.0,0.0,0.0,-10.1043,13.2338,0.0355843
563,1142.66,3.10853,0.0,0.0,0.0,-10.1284,13.2369,0.0354031
564,1143.63,3.08032,0.0,0.0,0.0,-10.1525,13.2328,0.0353815
565,1144.59,3.07252,0.0,0.0,0.0,-10.1765,13.2491,0.0356953
566,1145.56,3.08427,0.0,0.0,0.0,-10.2006,13.2849,0.0357414
567,1146.52,3.09158,0.0,0.0,0.0,-10.2247,13.3163,0.0357059
568,1147.49,3.08701,0.0,0.0,0.0,-10.2488,13.3358,0.035713
569,1148.45,3.07472,0.0,0.0,0.0,-10.2729,13.3476,0.0359277
570,1149.41,3.08421,0.0,0.0,0.0,-10.297,13.3812,0.0363414
571,1150.38,3.09108,0.0,0.0,0.0,-10.3211,13.4121,0.0364249
572,1151.34,3.08467,0.0,0.0,0.0,-10.3451,13.4298,0.036453
573,1152.31,3.05842,0.0,0.0,0.0,-10.3692,13.4276,0.0366284
574,1153.27,3.0502,0.0,0.0,0.0,-10.3933,13.4435,0.0365759
575,1154.24,3.06536,0.0,0.0,0.0,-10.4174,13.4828,0.0366204
576,1155.2,3.06273,0.0,0.0,0.0,-10.4415,13.5042,0.036583
577,1156.16,3.07439,0.0,0.0,0.0,-10.4656,13.54,0.0364348
578,1157.13,3.06531,0.0,0.0,0.0,-10.4897,13.555,0.0364854
579,1158.09,3.05137,0.0,0.0,0.0,-10.5138,13.5651,0.0367523
580,1159.06,3.05127,0.0,0.0,0.0,-10.5378,13.5891,0.0368708
581,1160.02,3.04981,0.0,0.0,0.0,-10.5619,13.6118,0.0370813
582,1160.99,3.05656,0.0,0.0,0.0,-10.586,13.6426,0.0372451
583,1161.95,3.06325,0.0,0.0,0.0,-10.6101,13.6734,0.0371633
584,1162.91,3.07988,0.0,0.0,0.0,-10.6342,13.7141,0.0371009
585,1163.88,3.08809,0.0,0.0,0.0,-10.6583,13.7464,0.0372585
586,1164.84,3.08191,0.0,0.0,0.0,-10.6824,13.7643,0.037466
587,1165.81,3.05578,0.0,0.0,0.0,-10.7064,13.7622,0.037552
588,1166.77,3.04049,0.0,0.0,0.0,-10.7306,13.771,0.0372867
589,1167.74,3.046,0.0,0.0,0.0,-10.7546,13.8006,0.037181
590,1168.7,3.04979,0.0,0.0,0.0,-10.7787,13.8285,0.0372685
591,1169.66,3.0401,0.0,0.0,0.0,-10.8028,13.8429,0.0374067
592,1170.63,3.02464,0.0,0.0,0.0,-10.8269,13.8515,0.0375387
593,1171.59,3.03037,0.0,0.0,0.0,-10.851,13.8813,0.0375984
594,1172.56,3.04377,0.0,0.0,0.0,-10.8751,13.9188,0.0377438
595,1173.52,3.04255,0.0,0.0,0.0,-10.8991,13.9417,0.0388756
596,1174.49,3.04241,0.0,0.0,0.0,-10.9232,13.9657,0.0399642
597,1175.45,3.03141,0.0,0.0,0.0,-10.9473,13.9787,0.0387452
598,1176.41,3.02982,0.0,0.0,0.0,-10.9714,14.0012,0.0375884
599,1177.38,3.04301,0.0,0.0,0.0,-10.9955,14.0385,0.0374231
600,1178.34,3.03584,0.0,0.0,0.0,-11.0196,14.0554,0.0373224
601,1179.31,3.01837,0.0,0.0,0.0,-11.0437,14.062,0.0374041
602,1180.27,3.00889,0.0,0.0,0.0,-11.0677,14.0766,0.0376771
603,1181.24,2.99142,0.0,0.0,0.0,-11.0919,14.0833,0.03797
604,1182.2,2.96719,0.0,0.0,0.0,-11.1159,14.0831,0.0379086
605,1183.16,2.946,0.0,0.0,0.0,-11.14,14.086,0.0376925
606,1184.13,2.95974,0.0,0.0,0.0,-11.1641,14.1239,0.0376447
607,1185.09,2.96205,0.0,0.0,0.0,-11.1882,14.1502,0.0376127
608,1186.06,2.93859,0.0,0.0,0.0,-11.2123,14.1509,0.0382585
609,1187.02,2.92297,0.0,0.0,0.0,-11.2364,14.1593,0.0391458
610,1187.99,2.92904,0.0,0.0,0.0,-11.2605,14.1895,0.0382727
611,1188.95,2.93734,0.0,0.0,0.0,-11.2845,14.2219,0.0374871
612,1189.91,2.91545,0.0,0.0,0.0,-11.3086,14.2241,0.0373512
613,1190.88,2.88775,0.0,0.0,0.0,-11.3327,14.2205,0.0372501
614,1191.84,2.88468,0.0,0.0,0.0,-11.3568,14.2415,0.037363
615,1192.81,2.8944,0.0,0.0,0.0,-11.3809,14.2753,0.0374683
616,1193.77,2.88717,0.0,0.0,0.0,-11.405,14.2921,0.0372798
617,1194.73,2.85908,0.0,0.0,0.0,-11.4291,14.2881,0.0372221
618,1195.7,2.8495,0.0,0.0,0.0,-11.4532,14.3027,0.037175
619,1196.66,2.86038,0.0,0.0,0.0,-11.4772,14.3376,0.0372449
620,1197.63,2.86598,0.0,0.0,0.0,-11.5013,14.3673,0.0379505
621,1198.59,2.87158,0.0,0.0,0.0,-11.5254,14.397,0.0380486
622,1199.56,2.86529,0.0,0.0,0.0,-11.5495,14.4148,0.0371128
623,1200.52,2.84589,0.0,0.0,0.0,-11.5736,14.4195,0.0368644
624,1201.48,2.83643,0.0,0.0,0.0,-11.5977,14.4341,0.0369743
625,1202.45,2.8407,0.0,0.0,0.0,-11.6218,14.4625,0.0368337
626,1203.41,2.85232,0.0,0.0,0.0,-11.6458,14.4982,0.0366918
627,1204.38,2.85181,0.0,0.0,0.0,-11.6699,14.5217,0.0367877
628,1205.34,2.8464,0.0,0.0,0.0,-11.694,14.5404,0.0369554
629,1206.31,2.86053,0.0,0.0,0.0,-11.7181,14.5786,0.0368883
630,1207.27,2.87097,0.0,0.0,0.0,-11.7422,14.6132,0.03655
631,1208.23,2.86245,0.0,0.0,0.0,-11.7663,14.6287,0.036438
632,1209.2,2.85845,0.0,0.0,0.0,-11.7904,14.6488,0.0365917
633,1210.16,2.86527,0.0,0.0,0.0,-11.8145,14.6797,0.0370277
