,wavenumber,experimental,CO2 v3b phase I,13CO2 v3b phase I,v3a,CO2 gas,linear baseline,residue,CO2 gas experimental
1694,2233.26,0.227472,5.92325e-16,0.0,4.04441e-46,0.00151183,0.244209,-0.0182491,0.0442271
1695,2234.22,0.233274,9.84294e-16,0.0,8.08882e-46,0.00168822,0.248369,-0.0167838,0.0443112
1696,2235.19,0.227954,1.62984e-15,0.0,2.42665e-45,0.00188211,0.252529,-0.0264572,0.0446385
1697,2236.15,0.259035,2.68921e-15,0.0,6.8755e-45,0.00209484,0.25669,0.000250084,0.0445391
1698,2237.12,0.227133,4.42367e-15,0.0,1.86043e-44,0.00232806,0.260854,-0.0360489,0.0451992
1699,2238.08,0.229136,7.24725e-15,0.0,5.05551e-44,0.00258272,0.265015,-0.0384612,0.0453184
1700,2239.04,0.233732,1.1831e-14,0.0,1.37106e-43,0.00286056,0.269175,-0.0383039,0.0457015
1701,2240.01,0.223318,1.92552e-14,0.0,3.70468e-43,0.00316343,0.27334,-0.0531851,0.0457967
1702,2240.97,0.254416,3.1211e-14,0.0,9.94116e-43,0.00349228,0.2775,-0.0265762,0.0463632
1703,2241.94,0.253941,5.04113e-14,0.0,2.65394e-42,0.00384902,0.28166,-0.0315683,0.0468295
1704,2242.9,0.293122,8.11341e-14,0.0,7.0486e-42,0.00423526,0.285821,0.00306594,0.0471101
1705,2243.86,0.272965,1.30118e-13,0.0,1.86261e-41,0.00465265,0.289981,-0.021669,0.0478588
1706,2244.83,0.270016,2.08037e-13,0.0,4.90195e-41,0.00510329,0.294145,-0.0292326,0.0481275
1707,2245.79,0.274983,3.31274e-13,0.0,1.28224e-40,0.00558789,0.298306,-0.0289103,0.0492336
1708,2246.76,0.266087,5.25645e-13,0.0,3.33709e-40,0.0061085,0.302466,-0.0424876,0.0493499
1709,2247.72,0.314361,8.31495e-13,0.0,8.64949e-40,0.0066673,0.306631,0.00106301,0.0507908
1710,2248.69,0.311686,1.31001e-12,0.0,2.22833e-39,0.00726466,0.310791,-0.00636986,0.0508003
1711,2249.65,0.344556,2.05662e-12,0.0,5.71163e-39,0.0079026,0.314951,0.0217025,0.0524995
1712,2250.61,0.329552,3.21725e-12,0.0,1.45659e-38,0.0085825,0.319112,0.00185795,0.0526074
1713,2251.58,0.299082,5.01733e-12,0.0,3.69941e-38,0.00930643,0.323276,-0.0335011,0.0544897
1714,2252.54,0.278893,7.79327e-12,2.23843e-45,9.33901e-38,0.0100741,0.327437,-0.0586176,0.0547405
1715,2253.51,0.280064,1.20621e-11,1.32387e-43,2.34566e-37,0.0108872,0.331597,-0.0624199,0.0567449
1716,2254.47,0.323174,1.86113e-11,7.1618e-42,5.86728e-37,0.0117477,0.335761,-0.0243353,0.0571031
1717,2255.44,0.3143,2.86019e-11,3.54654e-40,1.45878e-36,0.0126544,0.339922,-0.0382759,0.0592937
1718,2256.4,0.361786,4.37993e-11,1.61412e-38,3.60862e-36,0.0136087,0.344082,0.00409532,0.0598997
1719,2257.36,0.376834,6.68342e-11,6.75148e-37,8.88162e-36,0.014611,0.348242,0.0139811,0.0618845
1720,2258.33,0.342541,1.01666e-10,2.60514e-35,2.17686e-35,0.0156625,0.352407,-0.0255288,0.0625064
1721,2259.29,0.34824,1.54034e-10,9.20327e-34,5.30356e-35,0.0167606,0.356567,-0.0250878,0.0644119
1722,2260.26,0.343987,2.32552e-10,2.98803e-32,1.2856e-34,0.0179055,0.360728,-0.0346464,0.0654113
1723,2261.22,0.393779,3.49848e-10,8.91608e-31,3.1005e-34,0.0190957,0.364888,0.00979499,0.0672289
1724,2262.19,0.374989,5.24658e-10,2.45341e-29,7.44646e-34,0.0203298,0.369053,-0.0143937,0.0680768
1725,2263.15,0.381144,7.837e-10,6.18297e-28,1.77773e-33,0.0216008,0.373213,-0.0136696,0.0698151
1726,2264.11,0.371256,1.16648e-09,1.43206e-26,4.22257e-33,0.0229028,0.377373,-0.0290195,0.0707405
1727,2265.08,0.366476,1.73078e-09,3.05793e-25,9.98791e-33,0.0242258,0.381538,-0.0392877,0.0721826
1728,2266.04,0.380305,2.55791e-09,5.98182e-24,2.34841e-32,0.02555,0.385698,-0.030943,0.0728908
1729,2267.01,0.372871,3.7669e-09,1.07542e-22,5.49378e-32,0.026851,0.389858,-0.0438388,0.0739702
1730,2267.97,0.399371,5.52769e-09,1.7769e-21,1.27869e-31,0.0280928,0.394019,-0.0227409,0.0742166
1731,2268.94,0.371749,8.0859e-09,2.70579e-20,2.96371e-31,0.0292274,0.398183,-0.0556616,0.0748575
1732,2269.9,0.412906,1.17814e-08,3.77589e-19,6.82839e-31,0.0301895,0.402344,-0.0196275,0.0750746
1733,2270.86,0.436377,1.71052e-08,4.84267e-18,1.56529e-30,0.0309044,0.406504,-0.00103164,0.0755578
1734,2271.83,0.409455,2.47559e-08,5.72243e-17,3.57308e-30,0.0312882,0.410669,-0.0325014,0.0758009
1735,2272.79,0.407136,3.56877e-08,6.1985e-16,8.10796e-30,0.0312551,0.414829,-0.0389479,0.0757019
1736,2273.76,0.37207,5.12646e-08,6.17064e-15,1.83053e-29,0.030734,0.418989,-0.0776528,0.0753917
1737,2274.72,0.427172,7.33792e-08,5.64566e-14,4.11185e-29,0.0296814,0.423149,-0.0256585,0.0755085
1738,2275.69,0.415161,1.047e-07,4.7575e-13,9.19714e-29,0.0280989,0.427314,-0.040252,0.0746318
1739,2276.65,0.452341,1.48804e-07,3.67623e-12,2.04506e-28,0.0260557,0.431474,-0.00518887,0.0736733
1740,2277.61,0.455391,2.10737e-07,2.61077e-11,4.5243e-28,0.0236886,0.435635,-0.00393273,0.0724086
1741,2278.58,0.437251,2.9739e-07,1.70401e-10,9.95849e-28,0.0212074,0.439795,-0.0237517,0.0704215
1742,2279.54,0.477318,4.1833e-07,1.02401e-09,2.18265e-27,0.0188789,0.44396,0.0144794,0.0686388
1743,2280.51,0.450908,5.86161e-07,5.64477e-09,4.75572e-27,0.0170103,0.44812,-0.0142229,0.0658894
1744,2281.47,0.494915,8.18409e-07,2.85976e-08,1.03096e-26,0.0158985,0.45228,0.0267354,0.0629358
1745,2282.44,0.448039,1.13902e-06,1.3336e-07,2.22543e-26,0.0158007,0.456445,-0.0242081,0.0602882
1746,2283.4,0.484218,1.57906e-06,5.70622e-07,4.77561e-26,0.0168951,0.460605,0.00671531,0.058164
1747,2284.36,0.507062,2.18134e-06,2.24394e-06,1.01963e-25,0.0192542,0.464765,0.0230384,0.0626705
1748,2285.33,0.467691,3.00266e-06,8.10987e-06,2.16596e-25,0.0228376,0.468926,-0.0240838,0.0679132
1749,2286.29,0.527446,4.11991e-06,2.69698e-05,4.58134e-25,0.0275069,0.47309,0.0268181,0.0751119
1750,2287.26,0.489256,5.63097e-06,8.23228e-05,9.63365e-25,0.0330306,0.477251,-0.0211135,0.0829976
1751,2288.22,0.54458,7.66895e-06,0.000230942,2.01551e-24,0.0391514,0.481411,0.0237786,0.0882918
1752,2289.19,0.523109,1.04108e-05,0.000595979,4.19861e-24,0.045615,0.485576,-0.00868755,0.0983153
1753,2290.15,0.585516,1.40783e-05,0.00141206,8.69538e-24,0.0521837,0.489736,0.0421704,0.101821
1754,2291.11,0.566225,1.89702e-05,0.00307479,1.79171e-23,0.0587036,0.493896,0.0105313,0.111102
1755,2292.08,0.540091,2.54714e-05,0.00615343,3.67319e-23,0.0650904,0.498057,-0.0292347,0.117643
1756,2293.04,0.595128,3.40794e-05,0.0113177,7.49235e-23,0.071337,0.502217,0.0102227,0.125398
1757,2294.01,0.583524,4.54482e-05,0.0191406,1.5216e-22,0.0775083,0.506381,-0.0195518,0.137864
1758,2294.97,0.629532,6.03764e-05,0.0297329,3.07229e-22,0.0836996,0.510542,0.00549709,0.137864
1759,2295.94,0.65808,7.99238e-05,0.042448,6.17193e-22,0.0900546,0.514702,0.0107953,0.154173
1760,2296.9,0.691298,0.000105455,0.0557083,1.23448e-21,0.0967286,0.518867,0.0198892,0.155554
1761,2297.86,0.695487,0.000138608,0.0671709,2.45488e-21,0.103852,0.523027,0.00129879,0.168432
1762,2298.83,0.683979,0.000181538,0.0744357,4.85708e-21,0.111558,0.527187,-0.0293841,0.172795
1763,2299.79,0.725853,0.000236922,0.075809,9.56122e-21,0.119953,0.531348,-0.00149409,0.182171
1764,2300.76,0.71709,0.000308189,0.0709498,1.8739e-20,0.129124,0.535512,-0.0188039,0.201398
1765,2301.72,0.770493,0.000399362,0.0610283,3.65155e-20,0.139099,0.539673,0.0302939,0.197613
1766,2302.69,0.743076,0.000515673,0.0482448,7.07948e-20,0.149907,0.543833,0.000575042,0.218681
1767,2303.65,0.763766,0.00066367,0.0350386,1.36652e-19,0.161554,0.547997,0.018512,0.213001
1768,2304.61,0.760905,0.000850888,0.0233941,2.62259e-19,0.173984,0.552158,0.0105189,0.237189
1769,2305.58,0.738823,0.00108705,0.0143551,5.00771e-19,0.187153,0.556318,-0.0200905,0.246003
1770,2306.54,0.754435,0.00138384,0.00809553,9.5136e-19,0.200993,0.560478,-0.0165151,0.279037
1771,2307.51,0.762363,0.00175584,0.00419283,1.79942e-18,0.215439,0.564643,-0.0236675,0.295231
1772,2308.47,0.782632,0.00221939,0.00199704,3.38397e-18,0.23038,0.568803,-0.0207676,0.316462
1773,2309.44,0.802492,0.00279537,0.000874189,6.33165e-18,0.245757,0.572964,-0.0198985,0.345372
1774,2310.4,0.775824,0.00350834,0.000351692,1.1787e-17,0.261514,0.577124,-0.0666739,0.351615
1775,2311.36,0.868969,0.00438857,0.000129895,2.18456e-17,0.277636,0.581289,0.0055253,0.390086
1776,2312.33,0.820787,0.00546889,4.41358e-05,4.02569e-17,0.294098,0.585449,-0.0642723,0.381187
1777,2313.29,0.904595,0.00679099,1.37825e-05,7.38094e-17,0.310961,0.589609,-0.00278001,0.416433
1778,2314.26,0.853796,0.00840465,3.95025e-06,1.34726e-16,0.328337,0.593774,-0.0767229,0.403259
1779,2315.22,0.977807,0.0103625,1.04184e-06,2.44518e-16,0.346319,0.597934,0.0231902,0.435994
1780,2316.19,0.918638,0.0127312,2.52534e-07,4.41539e-16,0.365088,0.602094,-0.061276,0.437802
1781,2317.15,0.967239,0.0155859,5.62571e-08,7.93272e-16,0.384816,0.606255,-0.0394179,0.484383
1782,2318.11,0.97261,0.0190169,1.14984e-08,1.41884e-15,0.405688,0.610419,-0.0625137,0.498479
1783,2319.08,1.00432,0.0231161,2.1634e-09,2.52334e-15,0.427781,0.61458,-0.0611528,0.550281
1784,2320.04,1.06282,0.0279993,3.74088e-10,4.46493e-15,0.451158,0.61874,-0.0350726,0.573332
1785,2321.01,1.07609,0.0338004,5.93338e-11,7.86509e-15,0.475777,0.622905,-0.0563892,0.619448
1786,2321.97,1.14308,0.04065060000000001,8.66521e-12,1.37763e-14,0.501376,0.627065,-0.0260129,0.635494
1787,2322.94,1.12449,0.04871580000000002,1.16304e-12,2.4008e-14,0.527599,0.631225,-0.0830544,0.668927
1788,2323.9,1.22034,0.058174200000000106,1.43467e-13,4.16273e-14,0.553895,0.635385,-0.0271164,0.687933
1789,2324.86,1.31828,0.06923500000000048,1.62273e-14,7.18518e-14,0.579573,0.63955,0.0299202,0.711918
1790,2325.83,1.30887,0.0820916000000021,1.69061e-15,1.23324e-13,0.603743,0.64371,-0.0206725,0.722747
1791,2326.79,1.34014,0.09699060000000903,1.61875e-16,2.10598e-13,0.625554,0.647871,-0.030275,0.758511
1792,2327.76,1.36267,0.11418700000003786,1.42447e-17,3.57813e-13,0.644219,0.652031,-0.0477625,0.780871
1793,2328.72,1.39914,0.133978000000154,1.14899e-18,6.05188e-13,0.659235,0.656196,-0.0502667,0.806035
1794,2329.69,1.44667,0.15661600000060616,8.53953e-20,1.01784e-12,0.670541,0.660356,-0.0408405,0.823031
1795,2330.65,1.47759,0.18242900000231294,5.83294e-21,1.70321e-12,0.678799,0.664516,-0.0481567,0.836926
1796,2331.61,1.5455,0.21177600000856597,3.65104e-22,2.83714e-12,0.685379,0.668681,-0.0203344,0.849119
1797,2332.58,1.59622,0.2449340000307085,2.10625e-23,4.69956e-12,0.69213,0.672841,-0.0136867,0.855314
1798,2333.54,1.66586,0.282279000106708,1.11672e-24,7.74514e-12,0.700818,0.677001,0.00576605,0.860106
1799,2334.51,1.71022,0.324165000359415,5.44149e-26,1.26998e-11,0.712214,0.681162,-0.00731737,0.855809
1800,2335.47,1.79306,0.37099600117485,2.42892e-27,2.07292e-11,0.725319,0.685326,0.0114167,0.870634
1801,2336.44,1.89517,0.42302800371781,9.99606e-29,3.36465e-11,0.737312,0.689487,0.0453429,0.914142
1802,2337.4,1.98399,0.4806480114039,3.78083e-30,5.43368e-11,0.74526,0.693647,0.0644364,0.911023
1803,2338.36,2.07188,0.5442480339439,1.30963e-31,8.73487e-11,0.749278,0.697812,0.0805421,0.900724
1804,2339.33,2.20393,0.6139980978212001,4.18347e-33,1.39637e-10,0.754872,0.701972,0.133085,0.919802
1805,2340.29,2.28863,0.690232273253,1.2282e-34,2.22095e-10,0.769589,0.706132,0.122681,0.945757
1806,2341.26,2.3937,0.773179739872,3.31395e-36,3.51458e-10,0.792377,0.710293,0.117855,0.964425
1807,2342.22,2.47899,0.86302494182,8.21776e-38,5.53356e-10,0.805963,0.714453,0.0955528,0.96807
1808,2343.19,2.59527,0.96000094462,1.86544e-39,8.67229e-10,0.790897,0.718617,0.125753,0.959326
1809,2344.15,2.72834,1.0639721924,3.90698e-41,1.35162e-09,0.757203,0.722778,0.184387,0.931146
1810,2345.11,2.81705,1.1750291413,7.52006e-43,2.0959e-09,0.730193,0.726938,0.184887,0.892298
1811,2346.08,2.85337,1.2932275705,1.32174e-44,3.23503e-09,0.681706,0.731103,0.147332,0.819805
1812,2347.04,2.91387,1.418161733,2.13184e-46,4.96575e-09,0.576519,0.735263,0.183925,0.727342
1813,2348.01,2.95849,1.549720266,0.0,7.5838e-09,0.477111,0.739423,0.19223,0.601685
1814,2348.97,3.00349,1.687646799,0.0,1.15236e-08,0.455455,0.743584,0.116803,0.538326
1815,2349.94,3.15323,1.83178602,0.0,1.74287e-08,0.501555,0.747748,0.0721356,0.621305
1816,2350.9,3.39665,1.9815866800000002,0.0,2.62151e-08,0.577479,0.751909,0.085677,0.728629
1817,2351.86,3.65306,2.1370210800000002,0.0,3.92315e-08,0.662014,0.756069,0.09796,0.830057
1818,2352.83,3.87776,2.2983711000000002,0.0,5.84378e-08,0.745984,0.760233,0.0731696,0.922364
1819,2353.79,4.08273,2.4658002,0.0,8.65698e-08,0.823772,0.764394,0.0287565,0.994552
1820,2354.76,4.3185,2.6405883,0.0,1.27595e-07,0.891822,0.768554,0.0175385,1.0497
1821,2355.72,4.53088,2.8246694999999997,0.0,1.87112e-07,0.948102,0.772714,-0.0146047,1.13117
1822,2356.69,4.75748,3.0212299999999996,0.0,2.73105e-07,0.992111,0.776879,-0.0327416,1.20164
1823,2357.65,4.97792,3.234005,0.0,3.96446e-07,1.02435,0.781039,-0.0614752,1.2427
1824,2358.61,5.19911,3.468378,0.0,5.72579e-07,1.04608,0.7852,-0.100551,1.25211
1825,2359.58,5.4114,3.7303539999999997,0.0,8.22776e-07,1.05857,0.78936,-0.166884,1.28283
1826,2360.54,5.65788,4.02637,0.0,1.17675e-06,1.06274,0.793525,-0.224753,1.28564
1827,2361.51,5.9837,4.360999,0.0,1.67386e-06,1.059,0.797685,-0.233994,1.26646
1828,2362.47,6.36256,4.737499,0.0,2.36892e-06,1.04735,0.801845,-0.224144,1.2521
1829,2363.44,6.8213,5.15552,0.0,3.33681e-06,1.02755,0.80601,-0.167776,1.23705
1830,2364.4,7.28193,5.6082,0.0,4.6747e-06,0.999549,0.81017,-0.135987,1.19805
1831,2365.36,7.77149,6.08385,0.0,6.51584e-06,0.963634,0.81433,-0.0903278,1.16019
1832,2366.33,8.35455,6.56405,0.0,9.03614e-06,0.920606,0.818491,0.0513925,1.10753
1833,2367.29,8.85846,7.02537,0.0,1.2472e-05,0.871696,0.822655,0.138717,1.05326
1834,2368.26,9.30479,7.43943,0.0,1.71214e-05,0.818599,0.826816,0.219927,0.994889
1835,2369.22,9.58463,7.778740000000001,0.0,2.3385e-05,0.76293,0.830976,0.211966,0.931974
1836,2370.19,9.73205,8.01839,0.0,3.17884e-05,0.706117,0.835141,0.172383,0.866191
1837,2371.15,9.69303,8.13905,0.0,4.29791e-05,0.649416,0.839301,0.0652299,0.800515
1838,2372.11,9.49602,8.13123,0.0,5.78151e-05,0.59348,0.843461,-0.0722058,0.733623
1839,2373.08,9.22551,7.99557,0.0,7.73787e-05,0.538633,0.847621,-0.15639,0.667365
1840,2374.04,8.88194,7.74307,0.0,0.000103038,0.484936,0.851782,-0.197955,0.602683
1841,2375.01,8.48306,7.3930299999999995,0.0,0.000136551,0.432305,0.855946,-0.198367,0.540623
1842,2375.97,8.06267,6.97185,0.0,0.000179995,0.380893,0.860107,-0.150367,0.481111
1843,2376.93,7.66499,6.507289999999999,0.0,0.000236059,0.330877,0.864267,-0.0376848,0.424566
1844,2377.9,7.20924,6.02597,0.0,0.000308104,0.282671,0.868432,0.0318606,0.371486
1845,2378.86,6.74631,5.55223,0.0,0.000399989,0.237032,0.872592,0.084059,0.321591
1846,2379.83,6.34252,5.10326,0.0,0.000516647,0.194663,0.876752,0.167334,0.274819
1847,2380.79,5.93869,4.690389,0.0,0.000663953,0.156285,0.880913,0.21044,0.230975
1848,2381.76,5.58015,4.318561,0.0,0.000849152,0.122441,0.885077,0.253217,0.190679
1849,2382.72,5.20522,3.988817,0.0,0.00108023,0.0935327,0.889238,0.232547,0.154263
1850,2383.68,4.87974,3.697457,0.0,0.00136724,0.0695772,0.893398,0.217944,0.123295
1851,2384.65,4.58414,3.438848,0.0,0.00172216,0.0503402,0.897562,0.195665,0.0982048
1852,2385.61,4.30239,3.2073709999999997,0.0,0.0021577,0.035425,0.901723,0.15571,0.079484
1853,2386.58,4.03359,2.9968322,0.0,0.0026897,0.0242267,0.905883,0.103958,0.0659273
1854,2387.54,3.75018,2.8021422,0.0,0.0033359,0.0160958,0.910043,0.0185635,0.0568652
1855,2388.51,3.51175,2.6191169,0.0,0.0041173,0.0103818,0.914208,-0.0360728,0.0509631
1856,2389.47,3.301,2.4453052,0.0,0.00505488,0.00650652,0.918368,-0.0742334,0.0476283
1857,2390.43,3.09055,2.27866715,0.0,0.00617456,0.00396123,0.922529,-0.120776,0.0457241
1858,2391.4,2.90603,2.11818238,0.0,0.00750407,0.00234379,0.926689,-0.148697,0.0448149
1859,2392.36,2.7162,1.96325763,0.0,0.00907544,0.00134826,0.930854,-0.188337,0.0440683
1860,2393.33,2.57223,1.81416059,0.0,0.0109181,0.000756216,0.935014,-0.188617,0.0437879
1861,2394.29,2.43018,1.670878484,0.0,0.0130685,0.000414588,0.939174,-0.193357,0.0436767
1862,2395.26,2.30819,1.533551264,0.0,0.0155659,0.000223207,0.943339,-0.184494,0.0438033
1863,2396.22,2.15502,1.40276789,0.0,0.0184434,0.000119227,0.947499,-0.213812,0.0436851
1864,2397.18,2.05038,1.2786511761,0.0,0.0217421,6.40644e-05,0.951659,-0.20174,0.0437279
1865,2398.15,1.95897,1.1614163081,0.0,0.0255011,3.53677e-05,0.95582,-0.183802,0.0435905
1866,2399.11,1.86747,1.0510909561,0.0,0.0297633,2.05744e-05,0.959984,-0.17339,0.043638
1867,2400.08,1.80619,0.94797242659,0.0,0.0345564,1.29157e-05,0.964145,-0.140499,0.043635
1868,2401.04,1.73565,0.85194273358,0.0,0.0399183,8.82003e-06,0.968305,-0.124528,0.0438261
1869,2402.01,1.68786,0.762838657405,0.0,0.0458852,6.48852e-06,0.97247,-0.0933363,0.0437914
1870,2402.97,1.63159,0.680710241888,0.0,0.0524692,5.0419e-06,0.97663,-0.0782229,0.0438183
1871,2403.93,1.58367,0.6052700862685,0.0,0.0596943,4.0524e-06,0.98079,-0.0620832,0.0436975
1872,2404.9,1.56364,0.5362820298232001,0.0,0.0675705,3.31784e-06,0.98495,-0.0251629,0.0437676
1873,2405.86,1.53284,0.47341000998187,0.0,0.076108,2.74041e-06,0.989115,-0.00579871,0.0436787
1874,2406.83,1.52019,0.41648000324204004,0.0,0.0852794,2.27227e-06,0.993275,0.0251533,0.0438232
1875,2407.79,1.47945,0.36509800102066997,0.0,0.0950724,1.88584e-06,0.997436,0.0218397,0.0437502
1876,2408.76,1.4514,0.318920000311465,0.0,0.105453,1.56444e-06,1.0016,0.0254304,0.0437599
1877,2409.72,1.43756,0.277553000092011,0.0,0.116387,1.29615e-06,1.00576,0.0378626,0.0436936
1878,2410.68,1.44361,0.2407310000263798,0.0,0.127791,1.07257e-06,1.00992,0.065162,0.0437909
1879,2411.65,1.42696,0.20805300000733098,0.0,0.139602,8.86208e-07,1.01408,0.0652225,0.0436857
1880,2412.61,1.43067,0.17914500000197206,0.0,0.151745,7.30914e-07,1.01825,0.0815333,0.0438
1881,2413.58,1.42429,0.1537310000005149,0.0,0.164095,6.01979e-07,1.02241,0.0840599,0.0438035
1882,2414.54,1.38416,0.1314540000001303,0.0,0.176552,4.94981e-07,1.02657,0.0495861,0.0439218
1883,2415.51,1.38027,0.11200700000003196,0.0,0.188993,4.06338e-07,1.03073,0.0485439,0.0439188
1884,2416.47,1.39021,0.09508190000000759,0.0,0.201299,3.32955e-07,1.03489,0.0589397,0.0439477
1885,2417.43,1.39605,0.08044180000000174,0.0,0.213306,2.72435e-07,1.03905,0.063255,0.0437675
1886,2418.4,1.40057,0.06781450000000039,0.0,0.224885,2.22551e-07,1.04321,0.0646567,0.0438104
1887,2419.36,1.39455,0.056956300000000085,0.0,0.235904,1.81465e-07,1.04738,0.0543167,0.0437149
1888,2420.33,1.4054,0.04767560000000002,0.0,0.246197,1.47754e-07,1.05154,0.0599868,0.0437192
1889,2421.29,1.39296,0.039765600000000005,0.0,0.255639,1.20108e-07,1.0557,0.04186,0.0436731
1890,2422.26,1.37851,0.0330504,0.0,0.264099,9.74759e-08,1.05986,0.0214999,0.0438387
1891,2423.22,1.33988,0.0273718,0.0,0.271457,7.89788e-08,1.06402,-0.0229692,0.0437972
1892,2424.18,1.33353,0.0225839,0.0,0.277614,6.3873e-08,1.06818,-0.0348522,0.043764
1893,2425.15,1.36683,0.0185711,0.0,0.282466,5.15833e-08,1.07234,-0.00655365,0.0438717
1894,2426.11,1.37194,0.0152172,0.0,0.285948,4.15901e-08,1.0765,-0.00572403,0.0440849
1895,2427.08,1.35388,0.0124222,0.0,0.288009,3.34705e-08,1.08067,-0.0272166,0.0439157
1896,2428.04,1.35078,0.0101067,0.0,0.288613,2.6898e-08,1.08483,-0.0327715,0.0439279
1897,2429.01,1.35036,0.0081936,0.0,0.287755,2.15809e-08,1.08899,-0.0345731,0.0438535
1898,2429.97,1.34334,0.00661911,0.0,0.285446,1.72865e-08,1.09315,-0.0418752,0.0439024
1899,2430.93,1.34347,0.00532701,0.0,0.281719,1.38208e-08,1.09731,-0.0408886,0.0438053
1900,2431.9,1.3443,0.00427289,0.0,0.276635,1.10344e-08,1.10147,-0.0380769,0.043964
1901,2432.86,1.34002,0.0034152,0.0,0.270268,8.79536e-09,1.10563,-0.0392963,0.0439342
1902,2433.83,1.33605,0.00271936,0.0,0.262703,6.99754e-09,1.1098,-0.039172,0.0439407
1903,2434.79,1.33007,0.00215812,0.0,0.254063,5.55941e-09,1.11396,-0.0401115,0.0438541
1904,2435.76,1.32604,0.00170664,0.0,0.244464,4.40962e-09,1.11812,-0.0382528,0.0438766
1905,2436.72,1.3202,0.00134482,0.0,0.234037,3.49191e-09,1.12228,-0.0374597,0.0438073
1906,2437.68,1.33574,0.00105569,0.0,0.222908,2.76e-09,1.12644,-0.0146702,0.0439403
1907,2438.65,1.3322,0.000825984,0.0,0.211244,2.17846e-09,1.1306,-0.0104697,0.0439045
1908,2439.61,1.32101,0.00064397,0.0,0.199177,1.71664e-09,1.13476,-0.0135785,0.0440504
1909,2440.58,1.31673,0.000500284,0.0,0.186848,1.35051e-09,1.13892,-0.00954338,0.0439497
1910,2441.54,1.30959,0.000387177,0.0,0.174382,1.06047e-09,1.14309,-0.00826979,0.0439626
1911,2442.51,1.30656,0.000298658,0.0,0.161936,8.31562e-10,1.14725,-0.00292691,0.0439455
1912,2443.47,1.31831,0.000229559,0.0,0.149616,6.51e-10,1.15141,0.0170586,0.0440059
1913,2444.43,1.30419,0.000175774,0.0,0.137522,5.08681e-10,1.15557,0.0109193,0.0439176
1914,2445.4,1.28758,0.000134149,0.0,0.125776,3.96927e-10,1.15974,0.00193255,0.0439101
1915,2446.36,1.29282,0.000102019,0.0,0.11445,3.09218e-10,1.1639,0.0143748,0.0438924
1916,2447.33,1.29393,7.73091e-05,0.0,0.103618,2.40496e-10,1.16806,0.0221826,0.0440712
1917,2448.29,1.29843,5.83594e-05,0.0,0.0933253,1.86692e-10,1.17222,0.0328273,0.0439931
1918,2449.26,1.29669,4.3911e-05,0.0,0.0836384,1.44727e-10,1.17638,0.0366312,0.0440165
1919,2450.22,1.28502,3.29226e-05,0.0,0.0745776,1.12011e-10,1.18054,0.0298662,0.043886
1920,2451.18,1.2844,2.45889e-05,0.0,0.0661533,8.65253e-11,1.18471,0.0335188,0.0439284
1921,2452.15,1.28992,1.83051e-05,0.0,0.0583907,6.67471e-11,1.18887,0.0426422,0.0438771
1922,2453.11,1.31058,1.35789e-05,0.0,0.0512781,5.14057e-11,1.19303,0.0662652,0.04391
1923,2454.08,1.28922,1.00372e-05,0.0,0.0448039,3.95256e-11,1.19719,0.0472153,0.0438445
1924,2455.04,1.27799,7.39059e-06,0.0,0.0389432,3.03331e-11,1.20135,0.0376925,0.0439674
1925,2456.01,1.27474,5.42426e-06,0.0,0.0336826,2.32468e-11,1.20551,0.0355387,0.0440056
1926,2456.97,1.27729,3.96698e-06,0.0,0.0289851,1.77868e-11,1.20967,0.0386335,0.0440807
1927,2457.93,1.27662,2.89092e-06,0.0,0.0248165,1.3587e-11,1.21383,0.0379662,0.0439843
1928,2458.9,1.2873,2.09858e-06,0.0,0.0211362,1.03589e-11,1.218,0.0481653,0.0440597
1929,2459.86,1.3066,1.5185e-06,0.0,0.0179136,7.88712e-12,1.22216,0.0665282,0.0439345
1930,2460.83,1.30825,1.09486e-06,0.0,0.0151054,5.9953e-12,1.22632,0.0668219,0.043994
1931,2461.79,1.28363,7.86348e-07,0.0,0.0126707,4.5485e-12,1.23048,0.0404772,0.0440473
1932,2462.76,1.26874,5.62957e-07,0.0,0.0105764,3.44618e-12,1.23464,0.0235213,0.0439703
1933,2463.72,1.27716,4.01598e-07,0.0,0.00878367,2.60674e-12,1.2388,0.0295773,0.0437485
1934,2464.68,1.2934,2.85475e-07,0.0,0.00725785,1.96855e-12,1.24296,0.0431786,0.0438297
1935,2465.65,1.28072,2.02135e-07,0.0,0.0059655,1.48374e-12,1.24713,0.0276225,0.0438342
1936,2466.61,1.28117,1.4267e-07,0.0,0.00487942,1.11683e-12,1.25129,0.0249988,0.043871
1937,2467.58,1.29977,1.00341e-07,0.0,0.00397087,8.39272e-13,1.25545,0.0403518,0.0437651
1938,2468.54,1.29499,7.02938e-08,0.0,0.00321443,6.29476e-13,1.25961,0.0321645,0.0438149
1939,2469.51,1.28099,4.90881e-08,0.0,0.00258947,4.71492e-13,1.26377,0.0146318,0.0437646
1940,2470.47,1.30686,3.41579e-08,0.0,0.00207546,3.52581e-13,1.26793,0.0368465,0.0437953
1941,2471.43,1.30542,2.36846e-08,0.0,0.00165506,2.63228e-13,1.27209,0.0316704,0.0437148
1942,2472.4,1.29486,1.63643e-08,0.0,0.00131313,1.96199e-13,1.27625,0.0172967,0.0438186
1943,2473.36,1.29538,1.1262e-08,0.0,0.00103631,1.45954e-13,1.28042,0.0139206,0.0439123
