Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Sat Jun  6 20:56:36 2020 ---
FN7114 line across CO2 30 microns0019.CSV, 0019, Spec0019_Voigt1, Voigt1, 67.393415886408, 2369.6739220617, 11.161251806236, 0, 11.161251806236, 0, 6.7030148272893, 5.6724725746794, 
FN7114 line across CO2 30 microns0020.CSV, 0020, Spec0020_Voigt1, Voigt1, 73.738649335937, 2369.7327505595, 11.479056946866, 0, 11.479056946866, 0, 6.8938762653083, 6.034715625661, 
FN7114 line across CO2 30 microns0021.CSV, 0021, Spec0021_Voigt1, Voigt1, 80.848436903932, 2369.7640560748, 11.568988170584, 0, 11.568988170584, 0, 6.9478854693366, 6.5651415220099, 
FN7114 line across CO2 30 microns0022.CSV, 0022, Spec0022_Voigt1, Voigt1, 95.301394623994, 2369.6777333115, 11.652926846359, 0, 11.652926846359, 0, 6.9982957815555, 7.6830220145586, 
FN7114 line across CO2 30 microns0023.CSV, 0023, Spec0023_Voigt1, Voigt1, 108.14661788083, 2369.5801929743, 11.697078774441, 0, 11.697078774441, 0, 7.0248117166606, 8.6856708818477, 
FN7114 line across CO2 30 microns0024.CSV, 0024, Spec0024_Voigt1, Voigt1, 128.75784282426, 2369.2640048565, 11.571747483442, 0, 11.571747483442, 0, 6.9495426055905, 10.453039358721, 
FN7114 line across CO2 30 microns0025.CSV, 0025, Spec0025_Voigt1, Voigt1, 146.33763705022, 2369.2445924418, 11.467571869377, 0, 11.467571869377, 0, 6.886978773339, 11.988156645193, 
FN7114 line across CO2 30 microns0026.CSV, 0026, Spec0026_Voigt1, Voigt1, 150.49908038513, 2369.5093369871, 11.346671139961, 0, 11.346671139961, 0, 6.8143704856687, 12.460435455842, 
FN7114 line across CO2 30 microns0027.CSV, 0027, Spec0027_Voigt1, Voigt1, 148.17300559568, 2370.0443496058, 11.211791397483, 0, 11.211791397483, 0, 6.7333669450782, 12.415434502165, 
FN7114 line across CO2 30 microns0028.CSV, 0028, Spec0028_Voigt1, Voigt1, 144.23146280675, 2370.5335083048, 11.5720690539, 0, 11.5720690539, 0, 6.9497357283318, 11.708919852047, 
FN7114 line across CO2 30 microns0029.CSV, 0029, Spec0029_Voigt1, Voigt1, 135.65416380115, 2371.0948906359, 12.247227507406, 0, 12.247227507406, 0, 7.3552097023254, 10.405505539963, 
FN7114 line across CO2 30 microns0030.CSV, 0030, Spec0030_Voigt1, Voigt1, 120.23746707121, 2371.5237104471, 11.94530779354, 0, 11.94530779354, 0, 7.1738884353363, 9.4560621024392, 
FN7114 line across CO2 30 microns0031.CSV, 0031, Spec0031_Voigt1, Voigt1, 110.3888902708, 2371.9088230542, 12.345030501986, 0, 12.345030501986, 0, 7.4139463865438, 8.4004208025574, 
FN7114 line across CO2 30 microns0032.CSV, 0032, Spec0032_Voigt1, Voigt1, 99.233977912744, 2372.3760515556, 12.112058815938, 0, 12.112058815938, 0, 7.2740326301812, 7.6968012370777, 
FN7114 line across CO2 30 microns0033.CSV, 0033, Spec0033_Voigt1, Voigt1, 94.565103183039, 2372.7710017624, 12.462019294396, 0, 12.462019294396, 0, 7.4842053166143, 7.1286997464757, 
FN7114 line across CO2 30 microns0034.CSV, 0034, Spec0034_Voigt1, Voigt1, 88.690782715591, 2373.106320762, 12.380280453771, 0, 12.380280453771, 0, 7.4351161400428, 6.7300121191637, 
FN7114 line across CO2 30 microns0035.CSV, 0035, Spec0035_Voigt1, Voigt1, 81.876740600108, 2373.5057722027, 12.607886370207, 0, 12.607886370207, 0, 7.5718074233442, 6.100790353669, 
FN7114 line across CO2 30 microns0036.CSV, 0036, Spec0036_Voigt1, Voigt1, 75.311115943365, 2373.8162815659, 12.899046267865, 0, 12.899046267865, 0, 7.7466667621528, 5.4849077042225, 
FN7114 line across CO2 30 microns0037.CSV, 0037, Spec0037_Voigt1, Voigt1, 68.933796123766, 2374.0590935674, 12.760969835169, 0, 12.760969835169, 0, 7.6637434134347, 5.0747698958072, 
FN7114 line across CO2 30 microns0038.CSV, 0038, Spec0038_Voigt1, Voigt1, 61.865921149788, 2374.3384236666, 12.500842683543, 0, 12.500842683543, 0, 7.5075211379586, 4.649219337354, 
FN7114 line across CO2 30 microns0039.CSV, 0039, Spec0039_Voigt1, Voigt1, 56.122298092484, 2374.5797310721, 12.663175163987, 0, 12.663175163987, 0, 7.6050117279263, 4.163520175369, 
FN7114 line across CO2 30 microns0040.CSV, 0040, Spec0040_Voigt1, Voigt1, 53.855745001432, 2374.6203927456, 12.821842187942, 0, 12.821842187942, 0, 7.7003009869303, 3.9459306873511, 
FN7114 line across CO2 30 microns0041.CSV, 0041, Spec0041_Voigt1, Voigt1, 48.412874081878, 2374.774788075, 12.801428570471, 0, 12.801428570471, 0, 7.6880413602357, 3.5527959909225, 
FN7114 line across CO2 30 microns0042.CSV, 0042, Spec0042_Voigt1, Voigt1, 42.388866627564, 2375.0189509077, 12.3605312773, 0, 12.3605312773, 0, 7.4232555508352, 3.2216807971684, 
FN7114 line across CO2 30 microns0043.CSV, 0043, Spec0043_Voigt1, Voigt1, 39.099999473753, 2375.3650131281, 12.853480360801, 0, 12.853480360801, 0, 7.7193016461274, 2.8577475088845, 
FN7114 line across CO2 30 microns0044.CSV, 0044, Spec0044_Voigt1, Voigt1, 35.687572701672, 2375.3797893513, 12.614987770402, 0, 12.614987770402, 0, 7.5760722487984, 2.6576514213954, 
FN7114 line across CO2 30 microns0045.CSV, 0045, Spec0045_Voigt1, Voigt1, 33.286911355897, 2375.3344293606, 12.567643912109, 0, 12.567643912109, 0, 7.5476393642415, 2.4882125374478, 
FN7114 line across CO2 30 microns0046.CSV, 0046, Spec0046_Voigt1, Voigt1, 33.647639408188, 2375.268697731, 12.790563808035, 0, 12.790563808035, 0, 7.6815164054217, 2.4713414547548, 
FN7114 line across CO2 30 microns0047.CSV, 0047, Spec0047_Voigt1, Voigt1, 34.347189718533, 2375.0592487356, 12.662011692659, 0, 12.662011692659, 0, 7.6043129921841, 2.5483339511839, 
FN7114 line across CO2 30 microns0048.CSV, 0048, Spec0048_Voigt1, Voigt1, 35.477369130197, 2374.6126685203, 12.201577789486, 0, 12.201577789486, 0, 7.3277942527515, 2.7315128960545, 
FN7114 line across CO2 30 microns0049.CSV, 0049, Spec0049_Voigt1, Voigt1, 34.907076394766, 2374.3377085009, 12.408559470658, 0, 12.408559470658, 0, 7.4520994204831, 2.6427735501801, 
FN7114 line across CO2 30 microns0050.CSV, 0050, Spec0050_Voigt1, Voigt1, 33.54983566468, 2374.2518749484, 12.525744956712, 0, 12.525744956712, 0, 7.522476477125, 2.5162551356272, 
FN7114 line across CO2 30 microns0051.CSV, 0051, Spec0051_Voigt1, Voigt1, 29.6476263429, 2374.3208765334, 12.410698268271, 0, 12.410698268271, 0, 7.4533838993538, 2.2441999740588, 
FN7114 line across CO2 30 microns0052.CSV, 0052, Spec0052_Voigt1, Voigt1, 25.234132185224, 2374.5249175735, 12.149174695934, 0, 12.149174695934, 0, 7.2963229877739, 1.9512343751489, 
FN7114 line across CO2 30 microns0053.CSV, 0053, Spec0053_Voigt1, Voigt1, 20.545941080863, 2375.0936437185, 12.305460619849, 0, 12.305460619849, 0, 7.39018225047, 1.5685414690717, 
FN7114 line across CO2 30 microns0054.CSV, 0054, Spec0054_Voigt1, Voigt1, 14.602675420443, 2375.5799583341, 11.746718948658, 0, 11.746718948658, 0, 7.054623679475, 1.1678409395868, 
FN7114 line across CO2 30 microns0055.CSV, 0055, Spec0055_Voigt1, Voigt1, 11.499396948314, 2375.6324770796, 11.240380732355, 0, 11.240380732355, 0, 6.7505365904615, 0.96108519104955, 
FN7114 line across CO2 30 microns0056.CSV, 0056, Spec0056_Voigt1, Voigt1, 12.021600900427, 2375.5992629187, 11.663933468474, 0, 11.663933468474, 0, 7.0049059317893, 0.96824466740398, 
