Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, height, --- Created at Thu Jun  4 12:43:45 2020 ---
FN7112 map truncated version0258.CSV, 0258, Spec0258_CO2GasV2, CO2GasV2, 0.16747817312993, 
FN7112 map truncated version0259.CSV, 0259, Spec0259_CO2GasV2, CO2GasV2, 0.11121309514903, 
FN7112 map truncated version0260.CSV, 0260, Spec0260_CO2GasV2, CO2GasV2, 0.13094112650117, 
FN7112 map truncated version0261.CSV, 0261, Spec0261_CO2GasV2, CO2GasV2, 0.10459426325428, 
FN7112 map truncated version0262.CSV, 0262, Spec0262_CO2GasV2, CO2GasV2, 0.0022785231525455, 
FN7112 map truncated version0263.CSV, 0263, Spec0263_CO2GasV2, CO2GasV2, -0.066876930981339, 
FN7112 map truncated version0264.CSV, 0264, Spec0264_CO2GasV2, CO2GasV2, -0.097474724999043, 
FN7112 map truncated version0265.CSV, 0265, Spec0265_CO2GasV2, CO2GasV2, -0.17303371657154, 
FN7112 map truncated version0266.CSV, 0266, Spec0266_CO2GasV2, CO2GasV2, -0.082945874400936, 
FN7112 map truncated version0267.CSV, 0267, Spec0267_CO2GasV2, CO2GasV2, 0.020192738192516, 
FN7112 map truncated version0268.CSV, 0268, Spec0268_CO2GasV2, CO2GasV2, -0.020059893476141, 
FN7112 map truncated version0269.CSV, 0269, Spec0269_CO2GasV2, CO2GasV2, -0.016737201709898, 
FN7112 map truncated version0270.CSV, 0270, Spec0270_CO2GasV2, CO2GasV2, 0.044182181188486, 
FN7112 map truncated version0271.CSV, 0271, Spec0271_CO2GasV2, CO2GasV2, 0.11259388333638, 
FN7112 map truncated version0272.CSV, 0272, Spec0272_CO2GasV2, CO2GasV2, 0.40675006590262, 
FN7112 map truncated version0273.CSV, 0273, Spec0273_CO2GasV2, CO2GasV2, 0.086527940183233, 
FN7112 map truncated version0274.CSV, 0274, Spec0274_CO2GasV2, CO2GasV2, 0.065533226571378, 
FN7112 map truncated version0275.CSV, 0275, Spec0275_CO2GasV2, CO2GasV2, -0.011456368820263, 
FN7112 map truncated version0276.CSV, 0276, Spec0276_CO2GasV2, CO2GasV2, -0.052069333584065, 
FN7112 map truncated version0277.CSV, 0277, Spec0277_CO2GasV2, CO2GasV2, -0.17987813955535, 
FN7112 map truncated version0278.CSV, 0278, Spec0278_CO2GasV2, CO2GasV2, -0.078054194263512, 
FN7112 map truncated version0279.CSV, 0279, Spec0279_CO2GasV2, CO2GasV2, -0.097526690367034, 
FN7112 map truncated version0280.CSV, 0280, Spec0280_CO2GasV2, CO2GasV2, -0.17672290228602, 
FN7112 map truncated version0281.CSV, 0281, Spec0281_CO2GasV2, CO2GasV2, -0.21005189517589, 
FN7112 map truncated version0282.CSV, 0282, Spec0282_CO2GasV2, CO2GasV2, 0.015567317419097, 
FN7112 map truncated version0283.CSV, 0283, Spec0283_CO2GasV2, CO2GasV2, 0.014264455188517, 
FN7112 map truncated version0284.CSV, 0284, Spec0284_CO2GasV2, CO2GasV2, -0.010147706534846, 
FN7112 map truncated version0285.CSV, 0285, Spec0285_CO2GasV2, CO2GasV2, 0.090074316638608, 
FN7112 map truncated version0286.CSV, 0286, Spec0286_CO2GasV2, CO2GasV2, 0.23895671702142, 
FN7112 map truncated version0287.CSV, 0287, Spec0287_CO2GasV2, CO2GasV2, 0.36965524593683, 
FN7112 map truncated version0288.CSV, 0288, Spec0288_CO2GasV2, CO2GasV2, 0.31462514176216, 
FN7112 map truncated version0289.CSV, 0289, Spec0289_CO2GasV2, CO2GasV2, 0.53109270108567, 
FN7112 map truncated version0290.CSV, 0290, Spec0290_CO2GasV2, CO2GasV2, 0.48296172368772, 
FN7112 map truncated version0291.CSV, 0291, Spec0291_CO2GasV2, CO2GasV2, 0.38584439159723, 
FN7112 map truncated version0292.CSV, 0292, Spec0292_CO2GasV2, CO2GasV2, 0.27721612331804, 
FN7112 map truncated version0293.CSV, 0293, Spec0293_CO2GasV2, CO2GasV2, 0.24976468874187, 
FN7112 map truncated version0294.CSV, 0294, Spec0294_CO2GasV2, CO2GasV2, 0.14476141170768, 
FN7112 map truncated version0295.CSV, 0295, Spec0295_CO2GasV2, CO2GasV2, 0.12552601918458, 
FN7112 map truncated version0296.CSV, 0296, Spec0296_CO2GasV2, CO2GasV2, 0.21325797866611, 
FN7112 map truncated version0297.CSV, 0297, Spec0297_CO2GasV2, CO2GasV2, 0.23507473980962, 
FN7112 map truncated version0298.CSV, 0298, Spec0298_CO2GasV2, CO2GasV2, 0.17732038538982, 
FN7112 map truncated version0299.CSV, 0299, Spec0299_CO2GasV2, CO2GasV2, 0.1677053116511, 
FN7112 map truncated version0300.CSV, 0300, Spec0300_CO2GasV2, CO2GasV2, 0.23836949292365, 
FN7112 map truncated version0301.CSV, 0301, Spec0301_CO2GasV2, CO2GasV2, 0.23782622191146, 
FN7112 map truncated version0302.CSV, 0302, Spec0302_CO2GasV2, CO2GasV2, 0.1976446863911, 
FN7112 map truncated version0303.CSV, 0303, Spec0303_CO2GasV2, CO2GasV2, 0.24544288970227, 
FN7112 map truncated version0304.CSV, 0304, Spec0304_CO2GasV2, CO2GasV2, 0.28951595943138, 
FN7112 map truncated version0305.CSV, 0305, Spec0305_CO2GasV2, CO2GasV2, 0.40031156796244, 
FN7112 map truncated version0306.CSV, 0306, Spec0306_CO2GasV2, CO2GasV2, 0.85879815916397, 
FN7112 map truncated version0307.CSV, 0307, Spec0307_CO2GasV2, CO2GasV2, 0.98367316450603, 
FN7112 map truncated version0308.CSV, 0308, Spec0308_CO2GasV2, CO2GasV2, 0.29362843695011, 
FN7112 map truncated version0309.CSV, 0309, Spec0309_CO2GasV2, CO2GasV2, 0.33940158326848, 
FN7112 map truncated version0310.CSV, 0310, Spec0310_CO2GasV2, CO2GasV2, 0.36775861462601, 
FN7112 map truncated version0311.CSV, 0311, Spec0311_CO2GasV2, CO2GasV2, 0.34476691923229, 
FN7112 map truncated version0312.CSV, 0312, Spec0312_CO2GasV2, CO2GasV2, 0.051899464935625, 
FN7112 map truncated version0313.CSV, 0313, Spec0313_CO2GasV2, CO2GasV2, 0.026313511282008, 
FN7112 map truncated version0314.CSV, 0314, Spec0314_CO2GasV2, CO2GasV2, 0.042371475076382, 
FN7112 map truncated version0315.CSV, 0315, Spec0315_CO2GasV2, CO2GasV2, 0.10520806706937, 
FN7112 map truncated version0316.CSV, 0316, Spec0316_CO2GasV2, CO2GasV2, -0.14886423630978, 
FN7112 map truncated version0317.CSV, 0317, Spec0317_CO2GasV2, CO2GasV2, -0.35144461359123, 
FN7112 map truncated version0318.CSV, 0318, Spec0318_CO2GasV2, CO2GasV2, -0.43595320577388, 
FN7112 map truncated version0319.CSV, 0319, Spec0319_CO2GasV2, CO2GasV2, -0.58600313763699, 
FN7112 map truncated version0320.CSV, 0320, Spec0320_CO2GasV2, CO2GasV2, -0.28257955652067, 
FN7112 map truncated version0321.CSV, 0321, Spec0321_CO2GasV2, CO2GasV2, -0.7289815457233, 
FN7112 map truncated version0322.CSV, 0322, Spec0322_CO2GasV2, CO2GasV2, -0.77208656001645, 
FN7112 map truncated version0323.CSV, 0323, Spec0323_CO2GasV2, CO2GasV2, -0.43208681900355, 
FN7112 map truncated version0324.CSV, 0324, Spec0324_CO2GasV2, CO2GasV2, -0.58529355388507, 
FN7112 map truncated version0325.CSV, 0325, Spec0325_CO2GasV2, CO2GasV2, -0.60667254165323, 
FN7112 map truncated version0326.CSV, 0326, Spec0326_CO2GasV2, CO2GasV2, -0.60252520704528, 
FN7112 map truncated version0327.CSV, 0327, Spec0327_CO2GasV2, CO2GasV2, -0.73657576645889, 
FN7112 map truncated version0328.CSV, 0328, Spec0328_CO2GasV2, CO2GasV2, -0.69093782278733, 
FN7112 map truncated version0329.CSV, 0329, Spec0329_CO2GasV2, CO2GasV2, -0.73311361336634, 
FN7112 map truncated version0330.CSV, 0330, Spec0330_CO2GasV2, CO2GasV2, -0.69525068155782, 
FN7112 map truncated version0331.CSV, 0331, Spec0331_CO2GasV2, CO2GasV2, -0.64688981945413, 
FN7112 map truncated version0332.CSV, 0332, Spec0332_CO2GasV2, CO2GasV2, -0.59323342539748, 
FN7112 map truncated version0333.CSV, 0333, Spec0333_CO2GasV2, CO2GasV2, -0.54307771400745, 
FN7112 map truncated version0334.CSV, 0334, Spec0334_CO2GasV2, CO2GasV2, -0.5867507943108, 
FN7112 map truncated version0335.CSV, 0335, Spec0335_CO2GasV2, CO2GasV2, -0.3989721963843, 
FN7112 map truncated version0336.CSV, 0336, Spec0336_CO2GasV2, CO2GasV2, -0.57305896355083, 
FN7112 map truncated version0337.CSV, 0337, Spec0337_CO2GasV2, CO2GasV2, 0.63487525819878, 
FN7112 map truncated version0338.CSV, 0338, Spec0338_CO2GasV2, CO2GasV2, 0.61633180564929, 
FN7112 map truncated version0339.CSV, 0339, Spec0339_CO2GasV2, CO2GasV2, 0.21529793813346, 
FN7112 map truncated version0340.CSV, 0340, Spec0340_CO2GasV2, CO2GasV2, 0.00028855892921282, 
FN7112 map truncated version0341.CSV, 0341, Spec0341_CO2GasV2, CO2GasV2, 0.074710515693781, 
FN7112 map truncated version0342.CSV, 0342, Spec0342_CO2GasV2, CO2GasV2, -0.036689630790022, 
FN7112 map truncated version0343.CSV, 0343, Spec0343_CO2GasV2, CO2GasV2, -0.063994334366622, 
FN7112 map truncated version0344.CSV, 0344, Spec0344_CO2GasV2, CO2GasV2, -0.20774617139667, 
FN7112 map truncated version0345.CSV, 0345, Spec0345_CO2GasV2, CO2GasV2, -0.29043975535134, 
FN7112 map truncated version0346.CSV, 0346, Spec0346_CO2GasV2, CO2GasV2, -0.28874416150834, 
FN7112 map truncated version0347.CSV, 0347, Spec0347_CO2GasV2, CO2GasV2, -0.19302885881022, 
FN7112 map truncated version0348.CSV, 0348, Spec0348_CO2GasV2, CO2GasV2, -0.081679910479513, 
FN7112 map truncated version0349.CSV, 0349, Spec0349_CO2GasV2, CO2GasV2, -0.057972164674847, 
FN7112 map truncated version0350.CSV, 0350, Spec0350_CO2GasV2, CO2GasV2, 0.25860858899056, 
FN7112 map truncated version0351.CSV, 0351, Spec0351_CO2GasV2, CO2GasV2, 0.12908702651626, 
FN7112 map truncated version0352.CSV, 0352, Spec0352_CO2GasV2, CO2GasV2, 0.094461568785508, 
