Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, height, --- Created at Thu Jun  4 10:20:07 2020 ---
FN7114 map truncated version0255.CSV, 0255, Spec0255_CO2GasV3, CO2GasV3, -0.34406383891564, 
FN7114 map truncated version0256.CSV, 0256, Spec0256_CO2GasV3, CO2GasV3, -0.47566514136062, 
FN7114 map truncated version0257.CSV, 0257, Spec0257_CO2GasV3, CO2GasV3, -0.32126145800524, 
FN7114 map truncated version0258.CSV, 0258, Spec0258_CO2GasV3, CO2GasV3, -0.31433903637067, 
FN7114 map truncated version0259.CSV, 0259, Spec0259_CO2GasV3, CO2GasV3, -0.22775881801724, 
FN7114 map truncated version0260.CSV, 0260, Spec0260_CO2GasV3, CO2GasV3, -0.031464133632463, 
FN7114 map truncated version0261.CSV, 0261, Spec0261_CO2GasV3, CO2GasV3, 0.1116746797735, 
FN7114 map truncated version0262.CSV, 0262, Spec0262_CO2GasV3, CO2GasV3, 0.17215941532052, 
FN7114 map truncated version0263.CSV, 0263, Spec0263_CO2GasV3, CO2GasV3, 0.15713216922509, 
FN7114 map truncated version0264.CSV, 0264, Spec0264_CO2GasV3, CO2GasV3, 0.19162314635299, 
FN7114 map truncated version0265.CSV, 0265, Spec0265_CO2GasV3, CO2GasV3, 0.33336457258122, 
FN7114 map truncated version0266.CSV, 0266, Spec0266_CO2GasV3, CO2GasV3, 0.3498040423499, 
FN7114 map truncated version0267.CSV, 0267, Spec0267_CO2GasV3, CO2GasV3, 0.14561774356085, 
FN7114 map truncated version0268.CSV, 0268, Spec0268_CO2GasV3, CO2GasV3, 0.31877133440568, 
FN7114 map truncated version0269.CSV, 0269, Spec0269_CO2GasV3, CO2GasV3, 0.21011274396734, 
FN7114 map truncated version0270.CSV, 0270, Spec0270_CO2GasV3, CO2GasV3, -0.3012315156141, 
