Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Sat Jun  6 20:56:36 2020 ---
FN7114 line across CO2 30 microns0022.CSV, 0022, Spec0022_Voigt2, Voigt2, 271.52922193953, 2369.6777333115, 35.286814648706, 0, 35.286814648706, 0, 21.191891904628, 7.2288957304375, 
FN7114 line across CO2 30 microns0023.CSV, 0023, Spec0023_Voigt2, Voigt2, 307.75737246048, 2369.5801929743, 35.1519461649, 0, 35.1519461649, 0, 21.110895125558, 8.2248300447831, 
FN7114 line across CO2 30 microns0024.CSV, 0024, Spec0024_Voigt2, Voigt2, 356.85388425812, 2369.2640048565, 34.424999298554, 0, 34.424999298554, 0, 20.674319039975, 9.738326469592, 
FN7114 line across CO2 30 microns0025.CSV, 0025, Spec0025_Voigt2, Voigt2, 404.4588998992, 2369.2445924418, 34.002810105774, 0, 34.002810105774, 0, 20.420768589878, 11.174482708353, 
FN7114 line across CO2 30 microns0026.CSV, 0026, Spec0026_Voigt2, Voigt2, 445.43467630834, 2369.5093369871, 33.64691048726, 0, 33.64691048726, 0, 20.20702908634, 12.436743343555, 
FN7114 line across CO2 30 microns0027.CSV, 0027, Spec0027_Voigt2, Voigt2, 478.63543271491, 2370.0443496058, 33.974538154075, 0, 33.974538154075, 0, 20.403789552515, 13.234853111527, 
FN7114 line across CO2 30 microns0028.CSV, 0028, Spec0028_Voigt2, Voigt2, 511.11084168279, 2370.5335083048, 34.7536726801, 0, 34.7536726801, 0, 20.871707521849, 13.815996941769, 
FN7114 line across CO2 30 microns0029.CSV, 0029, Spec0029_Voigt2, Voigt2, 539.54860218176, 2371.0948906359, 36.093841381225, 0, 36.093841381225, 0, 21.676560851087, 14.043175001244, 
FN7114 line across CO2 30 microns0030.CSV, 0030, Spec0030_Voigt2, Voigt2, 564.70103794465, 2371.5237104471, 36.66653188179, 0, 36.66653188179, 0, 22.020496547851, 14.46826962846, 
FN7114 line across CO2 30 microns0031.CSV, 0031, Spec0031_Voigt2, Voigt2, 577.19133443839, 2371.9088230542, 37.38409059968, 0, 37.38409059968, 0, 22.451434475689, 14.504435241175, 
FN7114 line across CO2 30 microns0032.CSV, 0032, Spec0032_Voigt2, Voigt2, 584.23019452116, 2372.3760515556, 38.015641368556, 0, 38.015641368556, 0, 22.830719366081, 14.437417592981, 
FN7114 line across CO2 30 microns0033.CSV, 0033, Spec0033_Voigt2, Voigt2, 592.86085098927, 2372.7710017624, 38.943677643239, 0, 38.943677643239, 0, 23.388061948925, 14.301567920663, 
FN7114 line across CO2 30 microns0034.CSV, 0034, Spec0034_Voigt2, Voigt2, 601.62368265554, 2373.106320762, 39.426388943686, 0, 39.426388943686, 0, 23.677959628896, 14.335266245613, 
FN7114 line across CO2 30 microns0035.CSV, 0035, Spec0035_Voigt2, Voigt2, 604.33989166863, 2373.5057722027, 40.004891711558, 0, 40.004891711558, 0, 24.025385947914, 14.191751724067, 
FN7114 line across CO2 30 microns0036.CSV, 0036, Spec0036_Voigt2, Voigt2, 607.85662556748, 2373.8162815659, 40.730548586777, 0, 40.730548586777, 0, 24.461187314872, 14.020023349789, 
FN7114 line across CO2 30 microns0037.CSV, 0037, Spec0037_Voigt2, Voigt2, 604.41776963839, 2374.0590935674, 40.996768216985, 0, 40.996768216985, 0, 24.621068496622, 13.850180809132, 
FN7114 line across CO2 30 microns0038.CSV, 0038, Spec0038_Voigt2, Voigt2, 599.071264065, 2374.3384236666, 41.089246264406, 0, 41.089246264406, 0, 24.676607224161, 13.696769746728, 
FN7114 line across CO2 30 microns0039.CSV, 0039, Spec0039_Voigt2, Voigt2, 588.09094530529, 2374.5797310721, 41.351172944161, 0, 41.351172944161, 0, 24.833910226418, 13.360555065551, 
FN7114 line across CO2 30 microns0040.CSV, 0040, Spec0040_Voigt2, Voigt2, 576.66974739131, 2374.6203927456, 41.53990511687, 0, 41.53990511687, 0, 24.947255447368, 13.041558984176, 
FN7114 line across CO2 30 microns0041.CSV, 0041, Spec0041_Voigt2, Voigt2, 560.28720590049, 2374.774788075, 41.404587025514, 0, 41.404587025514, 0, 24.865988651447, 12.712474355158, 
FN7114 line across CO2 30 microns0042.CSV, 0042, Spec0042_Voigt2, Voigt2, 553.15898295487, 2375.0189509077, 41.490895642529, 0, 41.490895642529, 0, 24.917822258431, 12.524632778734, 
FN7114 line across CO2 30 microns0043.CSV, 0043, Spec0043_Voigt2, Voigt2, 535.32618680991, 2375.3650131281, 41.600470704282, 0, 41.600470704282, 0, 24.983628789489, 12.088936196883, 
FN7114 line across CO2 30 microns0044.CSV, 0044, Spec0044_Voigt2, Voigt2, 519.39117619885, 2375.3797893513, 41.578942762035, 0, 41.578942762035, 0, 24.970699942565, 11.735158686161, 
FN7114 line across CO2 30 microns0045.CSV, 0045, Spec0045_Voigt2, Voigt2, 497.19718854876, 2375.3344293606, 41.593016801018, 0, 41.593016801018, 0, 24.979152264367, 11.229905051198, 
FN7114 line across CO2 30 microns0046.CSV, 0046, Spec0046_Voigt2, Voigt2, 479.04771325475, 2375.268697731, 41.555420985722, 0, 41.555420985722, 0, 24.956573676253, 10.829762353036, 
FN7114 line across CO2 30 microns0047.CSV, 0047, Spec0047_Voigt2, Voigt2, 467.8061078881, 2375.0592487356, 41.526704603639, 0, 41.526704603639, 0, 24.939327731243, 10.582938221021, 
FN7114 line across CO2 30 microns0048.CSV, 0048, Spec0048_Voigt2, Voigt2, 455.08622189468, 2374.6126685203, 41.549779781305, 0, 41.549779781305, 0, 24.953185787734, 10.289465192972, 
FN7114 line across CO2 30 microns0049.CSV, 0049, Spec0049_Voigt2, Voigt2, 430.41430070359, 2374.3377085009, 41.515282072454, 0, 41.515282072454, 0, 24.932467802158, 9.7397215527202, 
FN7114 line across CO2 30 microns0050.CSV, 0050, Spec0050_Voigt2, Voigt2, 409.27658363838, 2374.2518749484, 41.649805247801, 0, 41.649805247801, 0, 25.013257202363, 9.2314891634162, 
FN7114 line across CO2 30 microns0051.CSV, 0051, Spec0051_Voigt2, Voigt2, 381.86727446455, 2374.3208765334, 41.572051610237, 0, 41.572051610237, 0, 24.966561384141, 8.6293647298436, 
FN7114 line across CO2 30 microns0052.CSV, 0052, Spec0052_Voigt2, Voigt2, 358.36924240819, 2374.5249175735, 41.55748822358, 0, 41.55748822358, 0, 24.957815179111, 8.1011986138331, 
FN7114 line across CO2 30 microns0053.CSV, 0053, Spec0053_Voigt2, Voigt2, 333.62068609006, 2375.0936437185, 41.519088017195, 0, 41.519088017195, 0, 24.934753504915, 7.5487146223111, 
FN7114 line across CO2 30 microns0054.CSV, 0054, Spec0054_Voigt2, Voigt2, 316.60082101008, 2375.5799583341, 41.826418584059, 0, 41.826418584059, 0, 25.119324320298, 7.1109757719767, 
FN7114 line across CO2 30 microns0055.CSV, 0055, Spec0055_Voigt2, Voigt2, 290.00608683684, 2375.6324770796, 42.038426393847, 0, 42.038426393847, 0, 25.246647985885, 6.4807982808294, 
FN7114 line across CO2 30 microns0056.CSV, 0056, Spec0056_Voigt2, Voigt2, 264.58864322891, 2375.5992629187, 42.541993218581, 0, 42.541993218581, 0, 25.54907068464, 5.842802506311, 
