Spectra_filename, Number_in_fun_name, Function_full_name, FunctionType, Area, Center, FWHM, shape, GaussianFWHM, LorentzianFWHM,  gwidth, height,  --- Created at Sat Jun  6 20:56:36 2020 ---
FN7114 line across CO2 30 microns0037.CSV, 0037, Spec0037_Voigt4, Voigt4, 7.3813583814833, 2306.2648010648, 16.651092223154, 0, 16.651092223154, 0, 10, 0.41644860077112, 
FN7114 line across CO2 30 microns0038.CSV, 0038, Spec0038_Voigt4, Voigt4, 7.3754481612171, 2306.6765815997, 16.651092223154, 0, 16.651092223154, 0, 10, 0.4161151522603, 
FN7114 line across CO2 30 microns0039.CSV, 0039, Spec0039_Voigt4, Voigt4, 7.1543366816137, 2306.6012662423, 16.651092223154, 0, 16.651092223154, 0, 10, 0.40364027141367, 
FN7114 line across CO2 30 microns0040.CSV, 0040, Spec0040_Voigt4, Voigt4, 6.853548469539, 2306.3286365581, 16.651092223154, 0, 16.651092223154, 0, 10, 0.38667011178002, 
FN7114 line across CO2 30 microns0041.CSV, 0041, Spec0041_Voigt4, Voigt4, 6.8364278424503, 2306.1127440084, 16.651092223154, 0, 16.651092223154, 0, 10, 0.38570418371815, 
FN7114 line across CO2 30 microns0042.CSV, 0042, Spec0042_Voigt4, Voigt4, 6.7417249921564, 2306.2620528318, 16.651092223154, 0, 16.651092223154, 0, 10, 0.3803611469144, 
FN7114 line across CO2 30 microns0043.CSV, 0043, Spec0043_Voigt4, Voigt4, 6.4059090991772, 2306.1225615565, 16.651092223154, 0, 16.651092223154, 0, 10, 0.36141476177495, 
FN7114 line across CO2 30 microns0044.CSV, 0044, Spec0044_Voigt4, Voigt4, 6.3409001293321, 2305.7663732697, 16.651092223154, 0, 16.651092223154, 0, 10, 0.35774702297534, 
FN7114 line across CO2 30 microns0045.CSV, 0045, Spec0045_Voigt4, Voigt4, 5.8520384153755, 2305.692227219, 16.651092223154, 0, 16.651092223154, 0, 10, 0.33016595100646, 
FN7114 line across CO2 30 microns0046.CSV, 0046, Spec0046_Voigt4, Voigt4, 5.7321729993845, 2305.5851615776, 16.651092223154, 0, 16.651092223154, 0, 10, 0.32340326828731, 
FN7114 line across CO2 30 microns0047.CSV, 0047, Spec0047_Voigt4, Voigt4, 5.699232757501, 2305.2562016605, 16.651092223154, 0, 16.651092223154, 0, 10, 0.32154481393074, 
FN7114 line across CO2 30 microns0048.CSV, 0048, Spec0048_Voigt4, Voigt4, 5.5864682031614, 2305.6510924496, 16.651092223154, 0, 16.651092223154, 0, 10, 0.31518275447715, 
FN7114 line across CO2 30 microns0049.CSV, 0049, Spec0049_Voigt4, Voigt4, 5.1578836522777, 2304.7138536778, 16.651092223154, 0, 16.651092223154, 0, 10, 0.29100245766683, 
FN7114 line across CO2 30 microns0050.CSV, 0050, Spec0050_Voigt4, Voigt4, 5.0012052917197, 2305.0367097067, 16.651092223154, 0, 16.651092223154, 0, 10, 0.28216282671364, 
FN7114 line across CO2 30 microns0051.CSV, 0051, Spec0051_Voigt4, Voigt4, 4.8060243116019, 2304.9272418861, 16.651092223154, 0, 16.651092223154, 0, 10, 0.27115091781201, 
FN7114 line across CO2 30 microns0052.CSV, 0052, Spec0052_Voigt4, Voigt4, 3.5902037890312, 2304.0414154845, 16.651092223154, 0, 16.651092223154, 0, 10, 0.20255558220501, 
FN7114 line across CO2 30 microns0053.CSV, 0053, Spec0053_Voigt4, Voigt4, 3.0682798465131, 2304.0611005588, 16.651092223154, 0, 16.651092223154, 0, 10, 0.17310917351744, 
FN7114 line across CO2 30 microns0054.CSV, 0054, Spec0054_Voigt4, Voigt4, 2.4659740263635, 2304.6361248544, 16.651092223154, 0, 16.651092223154, 0, 10, 0.13912770248268, 
FN7114 line across CO2 30 microns0055.CSV, 0055, Spec0055_Voigt4, Voigt4, 2.0056486445257, 2304.0982106162, 16.651092223154, 0, 16.651092223154, 0, 10, 0.11315662083913, 
FN7114 line across CO2 30 microns0056.CSV, 0056, Spec0056_Voigt4, Voigt4, 1.8845532678855, 2303.2489265198, 16.651092223154, 0, 16.651092223154, 0, 10, 0.10632454501306, 
